,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
0, 01/01  01:00:00,20.1041432874,4.68831901295,0.0,0.0,5.48122459637,1.0115996781,93.60395953790001,93.60395953790001,,,113.70810282530002,0.00023336669901267675,0.17680484317188724,0.04123117787087773,0.0,0.0,0.8231951568281127,0.8231951568281127,0.048204344810776574,0.008896460788324043,0
1, 01/01  02:00:00,18.710238818900002,3.29441454444,0.0,0.0,5.48122459637,1.0115996781,62.3235926021,62.3235926021,,,81.033831421,0.00016630826895531401,0.23089416470626395,0.0406548041314291,0.0,0.0,0.769105835293736,0.769105835293736,0.06764118764041971,0.012483670836744403,0
2, 01/01  03:00:00,19.525794920899997,4.10997064646,0.0,0.0,5.48122459637,1.0115996781,80.21528795649999,80.21528795649999,,,99.74108287739999,0.000204701746741919,0.19576481784242072,0.041206396881733325,0.0,0.0,0.8042351821575793,0.8042351821575793,0.0549545326583974,0.010142256820526411,0
3, 01/01  04:00:00,18.4878356877,3.07201141321,0.0,0.0,5.48122459637,1.0115996781,59.7824278807,59.7824278807,,,78.2702635684,0.00016063651213909423,0.23620510325155059,0.039248767963140745,0.0,0.0,0.7637948967484495,0.7637948967484495,0.0700294638918647,0.012924444507791495,0
4, 01/01  05:00:00,19.5527926377,4.13696836328,0.0,0.0,5.48122459637,1.0115996781,80.81823812479999,80.81823812479999,,,100.3710307625,0.00020599460850676324,0.19480513938295824,0.041216756785819805,0.0,0.0,0.8051948606170417,0.8051948606170417,0.05460962744658652,0.010078602066901834,0
5, 01/01  06:00:00,18.636081280899997,3.2202570064700002,0.0,0.0,5.48122459637,1.0115996781,61.3873608387,61.3873608387,,,80.02344211959999,0.00016423461536223884,0.2328827751878908,0.0402414207783905,0.0,0.0,0.7671172248121092,0.7671172248121092,0.0684952365355388,0.012641291742838326,0
6, 01/01  07:00:00,19.801693997,4.38586972253,0.0,0.0,5.48122459637,1.0115996781,83.2825831183,83.2825831183,,,103.0842771153,0.00021156308893365008,0.19209228168571005,0.042546446900184345,0.0,0.0,0.80790771831429,0.80790771831429,0.053172265933816826,0.009813326594593311,0
7, 01/01  08:00:00,12.778242903599999,3.31108529583,0.0,0.0,5.48122459637,1.0115996781,61.9963612507,61.9963612507,,,74.7746041543,0.00015346226089338973,0.17089014442967362,0.04428088029723916,0.0,0.0,0.8291098555703265,0.8291098555703265,0.07330329138298482,0.013528653070667269,0
8, 01/01  09:00:00,10.721494762899999,4.228670488430001,0.0,0.0,5.48122459637,1.0115996781,79.9644705874,79.9644705874,,,90.6859653503,0.00018611764557440767,0.11822661556818871,0.04662982273051375,0.0,0.0,0.8817733844318113,0.8817733844318113,0.060441817818195256,0.011154975019479723,0
9, 01/01  10:00:00,9.373318528250001,2.8804942537900002,0.0,0.0,5.48122459637,1.0115996781,55.8375536887,55.8375536887,,,65.21087221695,0.00013383431444976217,0.1437385854473149,0.04417199396148063,0.0,0.0,0.8562614145526851,0.8562614145526851,0.0840538457779635,0.015512745708024116,0
10, 01/01  11:00:00,10.0073304821,3.51450620759,0.0,0.0,5.48122459637,1.0115996781,68.0845408508,68.0845408508,,,78.0918713329,0.00016027039216968373,0.1281481710105201,0.0450047635893871,0.0,0.0,0.8718518289894799,0.8718518289894799,0.07018943845005245,0.012953968970568316,0
11, 01/01  12:00:00,8.87724682595,2.38442255148,0.0,0.0,5.48122459637,1.0115996781,45.9427783225,45.9427783225,,,54.82002514845,0.00011250885372998437,0.16193438076525576,0.043495466210077396,0.0,0.0,0.8380656192347442,0.8380656192347442,0.09998580959288338,0.018453104962295012,0
12, 01/01  13:00:00,9.369960665019999,2.87713639055,0.0,0.0,5.48122459637,1.0115996781,55.421743289300004,55.421743289300004,,,64.79170395432,0.00013297404230248056,0.14461667301767658,0.04440593802840041,0.0,0.0,0.8553833269823234,0.8553833269823234,0.0845976299718004,0.015613105017475797,0
13, 01/01  14:00:00,8.38531223527,1.8924879608099998,0.0,0.0,5.48122459637,1.0115996781,36.2688568162,36.2688568162,,,44.65416905147,9.164514902430472e-05,0.1877834122409665,0.042380991540311726,0.0,0.0,0.8122165877590335,0.8122165877590335,0.1227483281583886,0.02265409254249013,0
14, 01/01  15:00:00,8.91332222888,2.42049795442,0.0,0.0,5.48122459637,1.0115996781,46.3987833329,46.3987833329,,,55.31210556178,0.0001135187657666318,0.16114595780347582,0.04376072705669218,0.0,0.0,0.8388540421965243,0.8388540421965243,0.09909629258730407,0.018288938159660355,0
15, 01/01  16:00:00,8.37203167997,1.8792074055,0.0,0.0,5.48122459637,1.0115996781,35.9356749885,35.9356749885,,,44.30770666847,9.09340934298147e-05,0.18895204264606316,0.04241265339145325,0.0,0.0,0.8110479573539369,0.8110479573539369,0.12370815391965476,0.02283123533495515,0
16, 01/01  17:00:00,13.9712721628,3.01694788834,0.0,0.0,5.48122459637,1.0115996781,58.1835727034,58.1835727034,,,72.15484486620001,0.00014808564689595992,0.19362902364640325,0.041812131866328074,0.0,0.0,0.8063709763535967,0.8063709763535967,0.07596474784935207,0.014019844127942552,0
