,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
0, 01/01  01:00:00,16.817062389100002,1.10518364568,0.0,0.0,2.55330491699,7.801573826319999,34.347918194,32.52249986,1.82541833399,,51.164980583100004,0.00012329775617372397,0.328683060121296,0.021600392164422055,0.0,0.0,0.671316939878704,0.6356398358673924,0.04990336921643174,0.1524787801619315,0.035677104011116206
1, 01/01  02:00:00,16.2172402209,1.0940860934899999,0.0,0.0,2.55330491699,7.212849210419999,32.820345233000005,31.765136066,1.0552091669900001,,49.03758545390001,0.00011817114334330869,0.33071041469090573,0.02231117383457929,0.0,0.0,0.6692895853090942,0.6477712100213875,0.05206832459951254,0.14708818029388424,0.021518375287502625
2, 01/01  03:00:00,15.993356114200001,1.16456429468,0.0,0.0,2.55330491699,6.91848690247,34.3322106821,33.8546583904,0.47755229174900005,,50.325566796299995,0.00012127493049815016,0.3177978338313689,0.023140609610891063,0.0,0.0,0.6822021661686312,0.6727129080817236,0.05073574088742747,0.13747459478148702,0.009489258087881295
3, 01/01  04:00:00,15.906424958599999,1.22481429313,0.0,0.0,2.55330491699,6.7713057485000006,36.2189440905,35.7413917987,0.47755229174900005,,52.1253690491,0.00012561210754381003,0.3051570712835968,0.02349746995510524,0.0,0.0,0.6948429287164032,0.6856813189184914,0.04898392018260608,0.129904226522055,0.009161609796933331
4, 01/01  05:00:00,17.998616669,1.24051255573,0.0,0.0,3.82705111198,7.574053001239999,37.2874515516,36.2322423846,1.0552091669900001,,55.2860682206,0.00013322878425011997,0.3255542896843871,0.02243806795556816,0.0,0.0,0.6744457103156128,0.6553593617840162,0.06922270356990248,0.1369974976520007,0.019086348531415755
5, 01/01  06:00:00,22.501473006799998,1.20475643163,0.0,0.0,6.02426329834,9.91545327661,40.6669717212,35.183059844,5.48391187721,,63.168444728,0.0001522237946185967,0.35621382010733615,0.01907212433071002,0.0,0.0,0.6437861798926638,0.5569720767306588,0.09536823843423978,0.1569684566290245,0.08681410316216326
6, 01/01  07:00:00,27.705370750500002,1.09040309521,0.0,0.0,6.51253267309,14.7454349813,50.0470545709,31.6621391465,18.3849154244,,77.75242532140001,0.0001873683810672682,0.35632805839787196,0.014024039645100116,0.0,0.0,0.6436719416021279,0.40721738280986514,0.08375986531827886,0.1896459810783751,0.23645455879226276
7, 01/01  08:00:00,26.814385432399998,1.0451478375,0.0,0.0,6.01364874671,17.9699221805,49.7796828725,30.2394536977,19.5402291749,,76.59406830489999,0.00018457696359080547,0.3500843606538731,0.01364528429720632,0.0,0.0,0.649915639346127,0.39480150835342787,0.07851324364664002,0.23461245208919657,0.2551141309940047
8, 01/01  09:00:00,22.88601616,1.1010799869299999,0.0,0.0,3.66783283761,18.1171033345,50.769862777700006,31.9998427698,18.7700200079,,73.65587893770001,0.0001774964926894071,0.3107154037134981,0.014948976277390173,0.0,0.0,0.6892845962865018,0.43445062677028495,0.049796878273794615,0.24596954914927974,0.25483396951621684
9, 01/01  10:00:00,19.9497876944,0.988483361904,0.0,0.0,3.10526160149,15.8560427302,45.29151198939999,28.8321194825,16.459392506900002,,65.2412996838,0.00015721897612772722,0.30578464547900036,0.015151190529538904,0.0,0.0,0.6942153545209996,0.44193048915699756,0.04759656255378163,0.2430368923833257,0.25228486536400224
