,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
16, 01/02  17:00:00,62.169697933500004,12.400817818599998,0.0,0.482687057742,34.3821554469,10.7710376103,89.71377274540001,89.71377274540001,,,151.8834706789,0.00028138758911538703,0.40932497562512415,0.0816469215719782,0.0,0.0031780091380875716,0.5906750243748758,0.5906750243748758,0.22637193694097252,0.07091645695318138,0
17, 01/02  18:00:00,66.4477661256,12.400817818599998,0.0,0.627755249872,34.3821554469,10.7710376103,96.83449613559999,96.83449613559999,,,163.2822622612,0.000302505611161072,0.40695030314624486,0.07594712154809939,0.0,0.003844601619175205,0.5930496968537551,0.5930496968537551,0.210568833201854,0.06596575440062036,0
18, 01/02  19:00:00,53.8261336625,12.400817818599998,0.0,0.663623225756,22.9214369646,9.5742556536,100.245721124,100.245721124,,,154.0718547865,0.00028544190868909385,0.34935734198233537,0.0804872365285926,0.0,0.004307232016357523,0.6506426580176645,0.6506426580176645,0.14877108474070508,0.062141496685862635,0
19, 01/02  20:00:00,53.8763570185,12.400817818599998,0.0,0.7138465816830001,22.9214369646,9.5742556536,106.67517721899999,106.67517721899999,,,160.5515342375,0.000297446515713199,0.33557049002597517,0.07723886213541734,0.0,0.0044462146380178725,0.6644295099740248,0.6644295099740248,0.14276685098937064,0.059633535730882745,0
20, 01/02  21:00:00,48.8920626396,12.400817818599998,0.0,0.746573653621,19.1011974705,8.377473696900001,110.751928463,110.751928463,,,159.6439911026,0.00029576515187810723,0.3062568299747533,0.07767794912262146,0.0,0.004676490787186547,0.6937431700252467,0.6937431700252467,0.11964870922215946,0.05247597256270025,0
21, 01/02  22:00:00,20.693606815,0.0,0.0,0.0,7.640478988200001,4.7871278268,0.0,0.0,,,20.693606815,3.8338102926848154e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.369219298332358,0.23133366114456158,0
22, 01/02  23:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
23, 01/02  24:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
24, 01/03  01:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
25, 01/03  02:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
26, 01/03  03:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
27, 01/03  04:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
28, 01/03  05:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
29, 01/03  06:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
30, 01/03  07:00:00,26.443490932399996,12.400817818599998,0.0,1.47298945342,1.9101197470500002,2.3935639134,186.19722808900002,186.19722808900002,,,212.6407190214,0.00039394977613917863,0.1243576068313555,0.05831817102420534,0.0,0.006927127881239715,0.8756423931686446,0.8756423931686446,0.008982850301864184,0.011256376127843668,0
31, 01/03  08:00:00,28.626520673,12.400817818599998,0.0,1.04276270611,7.640478988200001,4.7871278268,133.84157925,133.84157925,,,162.468099923,0.0003009972496753184,0.17619779320720333,0.07632770879007775,0.0,0.006418261225460297,0.8238022067927966,0.8238022067927966,0.047027564129949954,0.029465032391397493,0
32, 01/03  09:00:00,40.7610212884,12.400817818599998,0.0,0.881532302439,19.1011974705,8.377473696900001,111.74398165,111.74398165,,,152.5050029384,0.00028253907362700895,0.26727661717999013,0.08131417054959798,0.0,0.005780350057073666,0.7327233828200099,0.7327233828200099,0.1252496449458473,0.054932451627726864,0
33, 01/03  10:00:00,58.2911006771,12.400817818599998,0.0,0.737089801363,34.3821554469,10.7710376103,87.87243999559999,87.87243999559999,,,146.16354067269998,0.00027079053528748163,0.3988073934773492,0.08484207321146393,0.0,0.005042911508373658,0.6011926065226508,0.6011926065226508,0.23523072367199302,0.07369168508594966,0
34, 01/03  11:00:00,58.1978456863,12.400817818599998,0.0,0.643834810484,34.3821554469,10.7710376103,77.8088041382,77.8088041382,,,136.00664982450002,0.000251973326173757,0.4279044132135981,0.09117802574066591,0.0,0.004733848023716416,0.5720955867864017,0.5720955867864017,0.25279760578814325,0.07919493366095488,0
35, 01/03  12:00:00,58.127448416899995,12.400817818599998,0.0,0.573437541092,34.3821554469,10.7710376103,67.2635157782,67.2635157782,,,125.3909641951,0.00023230612886313676,0.463569674178895,0.09889722037151856,0.0,0.00457319667946543,0.536430325821105,0.536430325821105,0.2741996256875707,0.08589963144027653,0
36, 01/03  13:00:00,58.109629280200004,12.400817818599998,0.0,0.555618404465,34.3821554469,10.7710376103,65.9309302175,65.9309302175,,,124.0405594977,0.00022980429557981118,0.4684728085354814,0.09997389457784522,0.0,0.004479328428660485,0.5315271914645187,0.5315271914645187,0.2771847820271846,0.08683480350231507,0
37, 01/03  14:00:00,58.10171624,12.400817818599998,0.0,0.54770536418,34.3821554469,10.7710376103,64.7576011566,64.7576011566,,,122.8593173966,0.0002276158621347207,0.47291257571001205,0.10093510269611165,0.0,0.004457988012516479,0.5270874242899879,0.5270874242899879,0.27984980036891766,0.08766968463230349,0
38, 01/03  15:00:00,58.096788594799996,12.400817818599998,0.0,0.542777719045,34.3821554469,10.7710376103,62.7149645897,62.7149645897,,,120.81175318449999,0.00022382243316824787,0.480886892735315,0.10264578976568489,0.0,0.0044927559176803486,0.5191131072646851,0.5191131072646851,0.2845928027746823,0.08915554427763997,0
39, 01/03  16:00:00,58.0856932008,12.400817818599998,0.0,0.5316823249889999,34.3821554469,10.7710376103,60.5163473095,60.5163473095,,,118.6020405103,0.0002197285991305376,0.4897528992830064,0.1045582164121624,0.0,0.004482910434773051,0.5102471007169936,0.5102471007169936,0.28989514260434734,0.09081662983163084,0
40, 01/03  17:00:00,62.2560476025,12.400817818599998,0.0,0.569036726768,34.3821554469,10.7710376103,63.415339920200005,63.415339920200005,,,125.6713875227,0.00023282565639126326,0.49538760436821544,0.09867654096172082,0.0,0.004527973614242263,0.5046123956317845,0.5046123956317845,0.27358777622065766,0.08570795487043087,0
41, 01/03  18:00:00,66.4306847258,12.400817818599998,0.0,0.610673849988,34.3821554469,10.7710376103,67.8406468267,67.8406468267,,,134.2713315525,0.0002487583810403377,0.4947495787648882,0.09235640754594951,0.0,0.004548058345196547,0.505250421235112,0.505250421235112,0.2560647537293291,0.08021844637839562,0
42, 01/03  19:00:00,53.8006202366,12.400817818599998,0.0,0.6381097997999999,22.9214369646,9.5742556536,71.9432176168,71.9432176168,,,125.7438378534,0.00023295988181944947,0.42785890072262717,0.09861968610388404,0.0,0.00507468048290325,0.5721410992773728,0.5721410992773728,0.18228676137055114,0.07614095304425386,0
43, 01/03  20:00:00,53.8587800741,12.400817818599998,0.0,0.6962696373559999,22.9214369646,9.5742556536,80.1283177528,80.1283177528,,,133.9870978269,0.00024823179416136814,0.40196989820378815,0.09255232794594004,0.0,0.005196542418252252,0.5980301017962119,0.5980301017962119,0.17107197137900965,0.07145654924154808,0
44, 01/03  21:00:00,48.8712976839,12.400817818599998,0.0,0.725808697934,19.1011974705,8.377473696900001,84.397528512,84.397528512,,,133.2688261959,0.0002469010850218308,0.3667121492618318,0.09305115211543379,0.0,0.005446200125354818,0.6332878507381682,0.6332878507381682,0.1433283237778502,0.06286146532562266,0
45, 01/03  22:00:00,20.693606815,0.0,0.0,0.0,7.640478988200001,4.7871278268,0.0,0.0,,,20.693606815,3.8338102926848154e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.369219298332358,0.23133366114456158,0
46, 01/03  23:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
47, 01/03  24:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
48, 01/04  01:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
49, 01/04  02:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
50, 01/04  03:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
51, 01/04  04:00:00,12.5911211368,0.00678874563221,0.0,0.0146487307383,1.9101197470500002,2.3935639134,0.0,0.0,,,12.5911211368,2.332699671074966e-05,1.0,0.0005391692732086081,0.0,0.0011634175050136111,0.0,0.0,0.1517037066276254,0.19009934757948949,0
52, 01/04  05:00:00,12.66958677,0.0340347815377,0.0,0.0658683280426,1.9101197470500002,2.3935639134,0.7967991789419999,0.7967991789419999,,,13.466385948942001,2.494855996727317e-05,0.9408305107277427,0.002527387947051523,0.0,0.004891314439697534,0.05916948927225728,0.05916948927225728,0.14184353205769143,0.17774359969150094,0
53, 01/04  06:00:00,12.7281268291,0.0504108092783,0.0,0.108032359331,1.9101197470500002,2.3935639134,1.23697267484,1.23697267484,,,13.965099503940001,2.5872503858420673e-05,0.9114239984834329,0.0036097708622897747,0.0,0.007735881817420679,0.08857600151656711,0.08857600151656711,0.1367780978940461,0.17139612307987487,0
54, 01/04  07:00:00,26.696405240700003,12.400817818599998,0.0,1.72590376163,1.9101197470500002,2.3935639134,201.694103659,201.694103659,,,228.39050889970002,0.00042312869457657805,0.11688929355827127,0.054296554959058926,0.0,0.007556810350591004,0.8831107064417286,0.8831107064417286,0.008363393716543837,0.010480137396826579,0
55, 01/04  08:00:00,28.9128673927,12.400817818599998,0.0,1.32910942581,7.640478988200001,4.7871278268,161.574458525,161.574458525,,,190.48732591770002,0.0003529071936362126,0.15178368037562665,0.0651004877036164,0.0,0.006977416578277976,0.8482163196243733,0.8482163196243733,0.04011016980468857,0.02513095190841346,0
56, 01/04  09:00:00,40.869289933699996,12.400817818599998,0.0,0.989800947766,19.1011974705,8.377473696900001,144.264040165,144.264040165,,,185.13333009870001,0.00034298808941171606,0.22075598117265743,0.06698317267878647,0.0,0.005346422209541135,0.7792440188273425,0.7792440188273425,0.10317535724289403,0.04525102904179233,0
57, 01/04  10:00:00,58.1659606896,12.400817818599998,0.0,0.6119498138,34.3821554469,10.7710376103,120.572361559,120.572361559,,,178.7383222486,0.00033114034960652077,0.32542523594184397,0.0693797371632044,0.0,0.0034237191336554196,0.674574764058156,0.674574764058156,0.1923602896925441,0.060261489952440045,0
58, 01/04  11:00:00,57.9903056154,12.400817818599998,0.0,0.436294739606,34.3821554469,10.7710376103,115.425248863,115.425248863,,,173.4155544784,0.00032127910016586166,0.3344008315160856,0.07150925910826873,0.0,0.0025158916160565245,0.6655991684839144,0.6655991684839144,0.19826454178412534,0.06211113900766959,0
59, 01/04  12:00:00,57.859005493299996,12.400817818599998,0.0,0.304994617562,34.3821554469,10.7710376103,105.25124402700001,105.25124402700001,,,163.11024952030002,0.00030218693098973655,0.3547232970549721,0.07602721383279255,0.0,0.001869867886653203,0.6452767029450279,0.6452767029450279,0.21079089479671811,0.06603532053918833,0
60, 01/04  13:00:00,57.8280934361,12.400817818599998,0.0,0.274082560282,34.3821554469,10.7710376103,98.47117579299999,98.47117579299999,,,156.2992692291,0.0002895685379869525,0.36998313377484104,0.07934021623877943,0.0,0.0017535754430192242,0.630016866225159,0.630016866225159,0.219976431217368,0.0689129108755592,0
61, 01/04  14:00:00,57.924917482299996,12.400817818599998,0.0,0.37090660652900004,34.3821554469,10.7710376103,93.60395512870001,93.60395512870001,,,151.528872611,0.0002807306414239407,0.38226983732006614,0.0818379864175125,0.0,0.0024477619356489204,0.6177301626799339,0.6177301626799339,0.22690167790771304,0.07108241105938311,0
62, 01/04  15:00:00,57.9205090153,12.400817818599998,0.0,0.366498139538,34.3821554469,10.7710376103,90.2734610768,90.2734610768,,,148.19397009210002,0.0002745522194038646,0.3908425489870026,0.08367963832059498,0.0,0.0024730975174646285,0.6091574510129973,0.6091574510129973,0.23200778969300895,0.07268202345619046,0
63, 01/04  16:00:00,58.0354737408,12.400817818599998,0.0,0.4814628650399999,34.3821554469,10.7710376103,87.405459781,87.405459781,,,145.4409335218,0.00026945179392767196,0.39903122412302944,0.08526360164445212,0.0,0.0033103669880380267,0.6009687758769706,0.6009687758769706,0.23639944143886077,0.07405781405195354,0
64, 01/04  17:00:00,62.3237287747,12.400817818599998,0.0,0.6367178989710001,34.3821554469,10.7710376103,90.549311216,90.549311216,,,152.87303999070002,0.0002832209191128208,0.40768292943275963,0.08111840923261811,0.0,0.004165011037981154,0.5923170705672403,0.5923170705672403,0.22490659863237905,0.07045740446422243,0
65, 01/04  18:00:00,66.5652931703,12.400817818599998,0.0,0.745282294506,34.3821554469,10.7710376103,97.9151055179,97.9151055179,,,164.4803986882,0.00030472534395436336,0.4047004609739887,0.075393894454912,0.0,0.00453113137157946,0.5952995390260112,0.5952995390260112,0.2090349714684064,0.06548523529978971,0
66, 01/04  19:00:00,53.96960248600001,12.400817818599998,0.0,0.807092049242,22.9214369646,9.5742556536,104.234189247,104.234189247,,,158.203791733,0.00029309696009498687,0.34113975331946733,0.07838508598788085,0.0,0.005101597378930882,0.6588602466805327,0.6588602466805327,0.14488550946543957,0.06051849673589643,0
67, 01/04  20:00:00,54.044714946599996,12.400817818599998,0.0,0.882204509835,22.9214369646,9.5742556536,113.68762202200001,113.68762202200001,,,167.7323369686,0.00031075006190809203,0.32220808416159685,0.07393218292142122,0.0,0.005259597080556693,0.6777919158384031,0.6777919158384031,0.13665484771067707,0.057080559578635864,0
68, 01/04  21:00:00,49.08160716770001,12.400817818599998,0.0,0.93611818169,19.1011974705,8.377473696900001,120.74347955399999,120.74347955399999,,,169.8250867217,0.0003146272040685551,0.2890127019227274,0.07302111871682289,0.0,0.005512249101477328,0.7109872980772727,0.7109872980772727,0.11247571156434616,0.04933001277148496,0
69, 01/04  22:00:00,20.693606815,0.0,0.0,0.0,7.640478988200001,4.7871278268,0.0,0.0,,,20.693606815,3.8338102926848154e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.369219298332358,0.23133366114456158,0
70, 01/04  23:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
71, 01/04  24:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.1519624358620665,0.19042356021582096,0
72, 01/05  01:00:00,12.625013861300001,0.027675616660500002,0.0,0.027654584210999998,1.9101197470500002,2.3935639134,0.643310526637,0.643310526637,,,13.268324387937001,2.4581620333233258e-05,0.9515153151349035,0.002085841124419712,0.0,0.0020842559619768095,0.0484846848650965,0.0484846848650965,0.14396088693660522,0.18039684917382084,0
73, 01/05  02:00:00,12.7430062315,0.0742798154781,0.0,0.0990427555557,1.9101197470500002,2.3935639134,1.8779971945599998,1.8779971945599998,,,14.62100342606,2.7087667184039312e-05,0.8715548352028482,0.005080350049416313,0.0,0.006774005358563108,0.12844516479715193,0.12844516479715193,0.13064217902072747,0.16370722608092614,0
74, 01/05  03:00:00,12.9118952456,0.194287597383,0.0,0.14792398778899998,1.9101197470500002,2.3935639134,5.41034210418,5.41034210418,,,18.32223734978,3.394477471451886e-05,0.7047117117361782,0.010603923182194388,0.0,0.008073467500996877,0.29528828826382186,0.29528828826382186,0.10425144651195863,0.13063709784486227,0
75, 01/05  04:00:00,13.0195893344,0.264446492861,0.0,0.185459181129,1.9101197470500002,2.3935639134,7.50323616798,7.50323616798,,,20.52282550238,3.802170416660585e-05,0.6343955579064948,0.012885481720357295,0.0,0.009036727477290715,0.3656044420935051,0.3656044420935051,0.09307294197031916,0.11662935559835179,0
76, 01/05  05:00:00,13.095965528299999,0.30753956969,0.0,0.21874229813700002,1.9101197470500002,2.3935639134,8.66739736683,8.66739736683,,,21.76336289513,4.031999129813572e-05,0.601743654756154,0.014131068400224963,0.0,0.010050941997844832,0.39825634524384596,0.39825634524384596,0.08776767433664531,0.10998134456213148,0
77, 01/05  06:00:00,13.183317535,0.362454664124,0.0,0.25117921045499997,1.9101197470500002,2.3935639134,10.3491663463,10.3491663463,,,23.532483881300003,4.359756118066916e-05,0.5602178504189298,0.015402312223063848,0.0,0.010673722830193822,0.43978214958107015,0.43978214958107015,0.08116949135861809,0.10171318614190303,0
78, 01/05  07:00:00,26.9379939021,12.400817818599998,0.0,1.9674924231200002,1.9101197470500002,2.3935639134,245.425397718,245.425397718,,,272.3633916201,0.0005045952517986336,0.09890460587182678,0.04553041341142132,0.0,0.007223777070100203,0.9010953941281732,0.9010953941281732,0.007013129538768147,0.008788126404074925,0
79, 01/05  08:00:00,29.1798537954,12.400817818599998,0.0,1.59609582849,7.640478988200001,4.7871278268,199.987388878,199.987388878,,,229.16724267339998,0.00042456771386543794,0.12732995106541453,0.05411252356111449,0.0,0.00696476429122417,0.8726700489345854,0.8726700489345854,0.03334018814848205,0.020889232557649715,0
80, 01/05  09:00:00,41.093677747600005,12.400817818599998,0.0,1.21418876158,19.1011974705,8.377473696900001,178.063371404,178.063371404,,,219.1570491516,0.0004060222842075083,0.18750789858999153,0.05658416129714285,0.0,0.005540267886797907,0.8124921014100085,0.8124921014100085,0.08715757738318018,0.03822589202277932,0
81, 01/05  10:00:00,58.406898841,12.400817818599998,0.0,0.852887965248,34.3821554469,10.7710376103,153.342872584,153.342872584,,,211.749771425,0.00039229915810247895,0.2758298082115627,0.058563547602186024,0.0,0.004027810559172603,0.7241701917884372,0.7241701917884372,0.16237162956786413,0.05086682048256667,0
82, 01/05  11:00:00,58.1530250527,12.400817818599998,0.0,0.599014176959,34.3821554469,10.7710376103,144.92608824200002,144.92608824200002,,,203.07911329470002,0.0003762354246598392,0.28635650466087437,0.06106397461271383,0.0,0.002949659210347917,0.7136434953391256,0.7136434953391256,0.1693042425146206,0.053038628323482565,0
83, 01/05  12:00:00,57.9165806674,12.400817818599998,0.0,0.362569791637,34.3821554469,10.7710376103,131.695715396,131.695715396,,,189.61229606339998,0.00035128606567538253,0.3054473885387403,0.06540091584806072,0.0,0.0019121639216676581,0.6945526114612598,0.6945526114612598,0.18132872266576933,0.056805586103437763,0
84, 01/05  13:00:00,57.7967703141,12.400817818599998,0.0,0.242759438296,34.3821554469,10.7710376103,123.153688941,123.153688941,,,180.9504592551,0.0003352386750942753,0.3194065964354331,0.06853156311207587,0.0,0.0013415795643478476,0.680593403564567,0.680593403564567,0.19000866639652345,0.059524787362463825,0
85, 01/05  14:00:00,57.7598489808,12.400817818599998,0.0,0.20583810504299999,34.3821554469,10.7710376103,116.354033236,116.354033236,,,174.1138822168,0.00032257286016385516,0.3317360353201454,0.07122245314798605,0.0,0.0011822038680792736,0.6682639646798547,0.6682639646798547,0.19746935172055177,0.061862026583775286,0
86, 01/05  15:00:00,57.833487986899996,12.400817818599998,0.0,0.279477111106,34.3821554469,10.7710376103,112.960409079,112.960409079,,,170.7938970659,0.0003164220748721123,0.3386156588755933,0.07260691413238965,0.0,0.0016363413207801276,0.6613843411244066,0.6613843411244066,0.20130786894354785,0.06306453447891085,0
87, 01/05  16:00:00,58.0113737614,12.400817818599998,0.0,0.457362885609,34.3821554469,10.7710376103,107.852139454,107.852139454,,,165.8635132154,0.0003072877772497024,0.34975367780895283,0.07476519445536871,0.0,0.0027574653203869016,0.6502463221910472,0.6502463221910472,0.20729185569733674,0.06493916233591475,0
88, 01/05  17:00:00,62.39135493,12.400817818599998,0.0,0.704344054245,34.3821554469,10.7710376103,110.16010070600001,110.16010070600001,,,172.55145563600001,0.0003196782235929634,0.3615811567629747,0.07186736137862387,0.0,0.0040819363224082255,0.6384188432370252,0.6384188432370252,0.19925740597303157,0.06242217760840959,0
89, 01/05  18:00:00,66.6832386822,12.400817818599998,0.0,0.8632278063950001,34.3821554469,10.7710376103,120.04059630799999,120.04059630799999,,,186.72383499019998,0.00034593474539011134,0.35712226393432744,0.06641261314738338,0.0,0.00462301883656313,0.6428777360656727,0.6428777360656727,0.18413372587760163,0.05768432086276135,0
