,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
55, 01/04  08:00:00,23.336370335199998,8.6153878195,0.0,0.0,7.297301534400001,3.595347648,171.655370807,171.655370807,,,194.9917411422,0.0003745522153643901,0.11967876279530054,0.04418334729991014,0.0,0.0,0.8803212372046995,0.8803212372046995,0.03742364415874598,0.018438461172455765,0
56, 01/04  09:00:00,33.150500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,151.79637880299998,151.79637880299998,,,184.94687884249998,0.00035525742161905314,0.1792433602933674,0.04658303980807824,0.0,0.0,0.8207566397066326,0.8207566397066326,0.09864050666967934,0.03401981381560984,0
57, 01/04  10:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,123.614225652,123.614225652,,,173.1570025843,0.0003326106969654153,0.2861147755672227,0.04975477567131987,0.0,0.0,0.7138852244327774,0.7138852244327774,0.18964209598634726,0.04671790390955561,0
58, 01/04  11:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,114.49169303,114.49169303,,,164.0344699623,0.0003150875711997336,0.3020266224756687,0.052521813381541535,0.0,0.0,0.6979733775243313,0.6979733775243313,0.20018875857218985,0.04931605052193734,0
59, 01/04  12:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,101.978476898,101.978476898,,,151.5212538303,0.00029105141050841444,0.3269691589787573,0.05685926958569798,0.0,0.0,0.6730308410212427,0.6730308410212427,0.21672112706760976,0.053388762325449556,0
60, 01/04  13:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,94.6672208805,94.6672208805,,,144.2099978128,0.0002770074970461832,0.3435460625733579,0.05974195929663417,0.0,0.0,0.656453937426642,0.656453937426642,0.2277086013649834,0.05609550191174039,0
61, 01/04  14:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,90.5793789765,90.5793789765,,,140.12215590879998,0.0002691553170911049,0.3535684746710966,0.061484836310307836,0.0,0.0,0.6464315253289035,0.6464315253289035,0.2343516390525198,0.057731999308268986,0
62, 01/04  15:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,88.2394787644,88.2394787644,,,137.7822556967,0.00026466069181600406,0.3595729847924575,0.06252900836857432,0.0,0.0,0.6404270152075425,0.6404270152075425,0.2383315379673124,0.0587124384565708,0
63, 01/04  16:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,87.1023649243,87.1023649243,,,136.6451418566,0.00026247645311216914,0.36256522741431857,0.06304935325502664,0.0,0.0,0.6374347725856815,0.6374347725856815,0.2403148509974921,0.05920102316179983,0
64, 01/04  17:00:00,55.28527693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,92.8015201322,92.8015201322,,,148.0867970645,0.00028445429320145374,0.3733302227356582,0.05817796042781263,0.0,0.0,0.6266697772643418,0.6266697772643418,0.22174736408470835,0.05462696451241741,0
65, 01/04  18:00:00,61.02777693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,103.079275049,103.079275049,,,164.1070519813,0.00031522699123800205,0.37187784556177456,0.0524985837932286,0.0,0.0,0.6281221544382254,0.6281221544382254,0.20010021817064796,0.049294238793112934,0
66, 01/04  19:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,111.404826039,111.404826039,,,160.5878137577,0.00030846702045501814,0.3062684930309149,0.0536490759659956,0.0,0.0,0.6937315069690851,0.6937315069690851,0.13632357332064562,0.04477734099331815,0
67, 01/04  20:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,122.41066681299999,122.41066681299999,,,171.5936545317,0.0003296077211826619,0.28662474642740354,0.05020807933144407,0.0,0.0,0.7133752535725965,0.7133752535725965,0.12757991933294782,0.041905368328591666,0
68, 01/04  21:00:00,44.635500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,130.084830633,130.084830633,,,174.72033067249998,0.00033561363439931234,0.2554682667305951,0.04930958971024896,0.0,0.0,0.744531733269405,0.744531733269405,0.10441402992875279,0.03601102607683139,0
69, 01/04  22:00:00,22.3776491824,0.0,0.0,0.0,7.297301534400001,3.595347648,0.0,0.0,,,22.3776491824,4.298437475771179e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.3260977717060343,0.16066690556699484,0
70, 01/04  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.12076027532206543,0.1189960891171312,0
71, 01/04  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.12076027532206543,0.1189960891171312,0
72, 01/05  01:00:00,15.1619664567,0.0549672491291,0.0,0.0,1.8243253836000002,1.797673824,1.6875086542700002,1.6875086542700002,,,16.84947511097,3.236551555246943e-05,0.8998479986375757,0.003262252905036376,0.0,0.0,0.10015200136242419,0.10015200136242419,0.10827194150470935,0.10669019730054431,0
73, 01/05  02:00:00,15.1868910541,0.0798918465035,0.0,0.0,1.8243253836000002,1.797673824,2.37903337285,2.37903337285,,,17.56592442695,3.3741715779846826e-05,0.8645654327648115,0.0045481151211676785,0.0,0.0,0.13543456723518849,0.13543456723518849,0.10385592806041467,0.10233869737262287,0
74, 01/05  03:00:00,15.286925863299999,0.179926655704,0.0,0.0,1.8243253836000002,1.797673824,5.2692511275400005,5.2692511275400005,,,20.55617699084,3.9485578139059615e-05,0.7436658027468812,0.008752924037586209,0.0,0.0,0.2563341972531187,0.2563341972531187,0.08874828157068965,0.08745175840824188,0
75, 01/05  04:00:00,15.2909093799,0.183910172333,0.0,0.0,1.8243253836000002,1.797673824,5.34198260605,5.34198260605,,,20.63289198595,3.963293705386188e-05,0.7410938510370901,0.008913446183803702,0.0,0.0,0.25890614896290987,0.25890614896290987,0.08841830727569734,0.0871266047059292,0
76, 01/05  05:00:00,15.382304771900001,0.275305564294,0.0,0.0,1.8243253836000002,1.797673824,8.078998974089998,8.078998974089998,,,23.46130374599,4.506592557163252e-05,0.6556457790428266,0.011734452921912114,0.0,0.0,0.3443542209571733,0.3443542209571733,0.077758909025327,0.07662292954658403,0
77, 01/05  06:00:00,15.5665139304,0.459514722764,0.0,0.0,1.8243253836000002,1.797673824,13.590686868699999,13.590686868699999,,,29.157200799099996,5.600695746987089e-05,0.5338823173615657,0.01575990527795055,0.0,0.0,0.46611768263843445,0.46611768263843445,0.0625686051336009,0.06165454072173792,0
78, 01/05  07:00:00,23.7223870271,8.6153878195,0.0,0.0,1.8243253836000002,1.797673824,251.87330497,251.87330497,,,275.5956919971,0.000529381277267112,0.08607677012364048,0.03126096695151046,0.0,0.0,0.9139232298763594,0.9139232298763594,0.006619571483066567,0.006522866199297906,0
79, 01/05  08:00:00,23.336370335199998,8.6153878195,0.0,0.0,7.297301534400001,3.595347648,214.907379573,214.907379573,,,238.2437499082,0.0004576333530955065,0.09795165809886706,0.03616207276295676,0.0,0.0,0.9020483419011329,0.9020483419011329,0.030629561267448965,0.015091047086798115,0
