,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
10, 01/01  11:00:00,378.767213326,21.1102812595,97.67164713,0.0,24.920363534099998,149.522181205,178.161340542,175.971946893,2.18939364968,,556.928553868,7.208839494629056e-05,0.6801001864518752,0.03790482838935825,0.17537554225160012,0.0,0.31989981354812486,0.315968620518437,0.044746069062220284,0.26847641437403996,0.003931193030908804
11, 01/01  12:00:00,350.62135648300006,16.8882250076,82.171221581,0.0,24.920363534099998,149.522181205,129.05227008399999,126.861209018,2.1910610666299997,,479.67362656700004,6.208857778456999e-05,0.7309581704384697,0.035207741414653486,0.17130652391521978,0.0,0.26904182956153033,0.2644740131450196,0.051952749023234365,0.31171649414024016,0.004567816417824164
12, 01/01  13:00:00,393.466805333,21.1102812595,107.178832326,0.0,24.920363534099998,149.522181205,153.574724535,151.383806929,2.1909176062,,547.041529868,7.080862631886914e-05,0.7192631342412755,0.03858990608006282,0.19592448922819816,0.0,0.28073686575872453,0.2767318360006938,0.045554792778005775,0.2733287566687659,0.00400502975839634
13, 01/01  14:00:00,364.727950684,16.8882250076,89.9802096383,0.0,24.920363534099998,149.522181205,107.469677995,103.101672097,4.36800589809,,472.197628679,6.112089048496079e-05,0.7724052992480022,0.03576516268166314,0.1905562505470957,0.0,0.22759470075199784,0.21834432414544913,0.052775283103001065,0.3166516986188535,0.009250376606739316
14, 01/01  15:00:00,406.05746443099997,21.1102812595,114.49831415,0.0,24.920363534099998,149.522181205,103.75478956799999,99.39222716729999,4.362562400969999,,509.81225399899995,6.59896980671764e-05,0.7964843160317533,0.04140795183699411,0.22458917621510252,0.0,0.2035156839682467,0.19495848989046655,0.04888145261049155,0.29328871566373393,0.00855719407830977
15, 01/01  16:00:00,367.223369939,16.8882250076,93.3686725742,0.0,24.920363534099998,149.522181205,77.9794651333,75.79012330890001,2.18934182439,,445.2028350723,5.762670558548332e-05,0.8248450841050096,0.03793377687017062,0.2097216486930887,0.0,0.1751549158949904,0.17023728812641511,0.05597530287526804,0.3358518172525068,0.004917627768552857
16, 01/01  17:00:00,471.077349206,21.1102812595,111.506959617,0.0,24.920363534099998,149.522181205,133.95107186299998,131.761689054,2.18938280873,,605.0284210689999,7.831440400897483e-05,0.7786036701774649,0.03489138778340546,0.1843003662868976,0.0,0.22139632982253515,0.2177776852551747,0.041188748604684106,0.2471324916287658,0.0036186445669141778
17, 01/01  18:00:00,488.83335534199995,16.8882250076,84.2865316907,0.0,24.920363534099998,149.522181205,138.12401825799998,135.934820916,2.1891973420400004,,626.9573736,8.11528704151844e-05,0.7796915323526868,0.026936799404124592,0.13443741989463381,0.0,0.22030846764731307,0.21681668744951502,0.03974809864824915,0.23848859189013294,0.003491780197861924
18, 01/01  19:00:00,518.045805706,21.1102812595,100.639090701,0.0,24.920363534099998,149.522181205,197.311406746,195.12200015,2.18940659668,,715.357212452,9.259527618176287e-05,0.7241777907436148,0.029510125699496577,0.14068368774258053,0.0,0.27582220925638523,0.2727616311872896,0.03483625117678133,0.2090175070612472,0.0030605780700462396
19, 01/01  20:00:00,458.422427519,16.8882250076,79.5293078404,0.0,24.920363534099998,149.522181205,157.046225042,154.85683305700002,2.1893919844,,615.468652561,7.966577938001459e-05,0.7448347297810834,0.027439618471756664,0.12921747924849467,0.0,0.2551652702189165,0.25160799402639267,0.040490061403460516,0.24294036842141306,0.003557276191549018
20, 01/01  21:00:00,489.02458818599996,21.1102812595,97.2056343552,0.0,24.920363534099998,149.522181205,223.869640722,221.68037792299998,2.18926279835,,712.894228908,9.22764695247277e-05,0.6859707490339486,0.029612080451031836,0.13635351558968017,0.0,0.3140292509660514,0.3109583005918935,0.034956607198619934,0.20973964319228072,0.003070950373246082
21, 01/01  22:00:00,429.780611262,16.8882250076,77.0996376637,0.0,24.920363534099998,149.522181205,189.83047423099998,187.63847508799998,2.19199914292,,619.611085493,8.020197264783421e-05,0.693629635305896,0.027256169883020584,0.12443230837672128,0.0,0.30637036469410384,0.3028326630707446,0.040219363593651414,0.24131618156255408,0.0035377016232301796
22, 01/01  23:00:00,435.666451201,21.1102812595,95.0050400367,0.0,24.920363534099998,149.522181205,277.55892514,275.369543744,2.18938139656,,713.2253763409999,9.231933298857734e-05,0.610839806957042,0.029598331691169343,0.13320479498934312,0.0,0.3891601930429581,0.3860905022150294,0.03494037699828747,0.20964226199028568,0.0030696908287139177
23, 01/01  24:00:00,378.199618537,16.8882250076,75.595954974,0.0,24.920363534099998,149.522181205,229.439890633,227.250523825,2.18936680782,,607.63950917,7.86523812036386e-05,0.6224078797206563,0.027793164783949494,0.12440921604531549,0.0,0.3775921202793437,0.37398905172478153,0.04101175640823579,0.24607053845007307,0.0036030685542659114
24, 01/02  01:00:00,446.05993653699994,21.1102812595,93.6501030758,0.0,24.920363534099998,199.362908273,322.56016329,320.369859713,2.19030357671,,768.6200998269999,9.948958252393479e-05,0.5803386310576559,0.027465169417572446,0.1218418606238357,0.0,0.4196613689423442,0.4168117120344738,0.03242221162276272,0.25937769298236196,0.00284965690749304
25, 01/02  02:00:00,414.03371886599996,16.8882250076,75.0007287178,0.0,24.920363534099998,199.362908273,263.213953728,261.02362301200003,2.19033071522,,677.2476725939999,8.766240725014755e-05,0.6113475699077184,0.024936556729555928,0.11074342777810008,0.0,0.3886524300922816,0.385418265096763,0.03679652886609385,0.29437223092904613,0.0032341649943669446
26, 01/02  03:00:00,444.112056135,21.1102812595,92.6071744326,0.0,24.920363534099998,199.362908273,384.682308868,380.321777886,4.36053098103,,828.7943650029999,0.00010727849218475718,0.535853131836137,0.025471072380449385,0.11173721533720225,0.0,0.4641468681638631,0.45888557396818613,0.03006821062786762,0.24054568502318227,0.005261294194506518
27, 01/02  04:00:00,412.42431461,16.8882250076,73.9366510134,0.0,24.920363534099998,199.362908273,297.969205788,295.779074226,2.19013156182,,710.393520398,9.19527797776993e-05,0.5805575399659306,0.023773056091697352,0.10407844228643412,0.0,0.4194424600340695,0.4163594764494599,0.03507966052412513,0.28063728419328254,0.003082983584356136
28, 01/02  05:00:00,454.21349499400003,21.1102812595,91.165473839,0.0,24.920363534099998,199.362908273,433.29068619300006,431.100320903,2.1903652895700003,,887.5041811870001,0.00011487784471732538,0.5117874423830976,0.023786120343980657,0.10272117672400141,0.0,0.4882125576169024,0.485744552015993,0.028079150568924693,0.22463320455162292,0.002468005600424865
29, 01/02  06:00:00,472.513915946,16.8882250076,72.9255018537,0.0,49.840727068199996,199.362908273,331.543304404,327.176990424,4.36631397998,,804.0572203500001,0.00010407653559408895,0.587662051887698,0.021003760155587786,0.09069690565300324,0.0,0.4123379481123019,0.406907595807152,0.061986542508137295,0.24794617003279792,0.0054303523051249716
30, 01/02  07:00:00,687.0120291759999,28.716900177600003,196.58762939599998,0.0,49.840727068199996,199.362908273,3117.2434715,3115.05133472,2.19213678336,,3804.255500676,0.0004924198465039184,0.1805904017366659,0.00754862552541414,0.05167571667073024,0.0,0.819409598263334,0.8188333654683468,0.013101309062796522,0.05240523625123866,0.0005762327958704316
31, 01/02  08:00:00,523.584586729,28.716900177600003,0.0,0.0,149.522181205,199.362908273,3692.65459505,3683.90243381,8.75216124342,,4216.239181778999,0.0005457466908693428,0.12418284735641558,0.00681102255813751,0.0,0.0,0.8758171526435845,0.8737413308358883,0.03546340109241873,0.04728453478981257,0.0020758218085073425
32, 01/02  09:00:00,1053.72505429,28.716900177600003,0.0,0.0,448.566543614,448.566543614,1968.61286264,1951.0072737,17.6055889466,,3022.3379169299997,0.0003912090480971075,0.3486456786937783,0.009501551767834673,0.0,0.0,0.6513543213062217,0.6455291656075886,0.1484170717977295,0.1484170717977295,0.005825155700816946
33, 01/02  10:00:00,1016.05555104,28.716900177600003,0.0,0.0,448.566543614,448.566543614,1383.04983164,1365.41735605,17.6324755845,,2399.10538268,0.00031053831796420777,0.42351434762944073,0.011969836917093172,0.0,0.0,0.5764856523705594,0.5691360479232953,0.1869724218253864,0.1869724218253864,0.007349604444971509
34, 01/02  11:00:00,965.297745723,28.76045047,0.0,0.0,448.566543614,448.566543614,998.9124226289999,981.275127963,17.6372946653,,1964.210168352,0.00025424582271865216,0.4914432076954873,0.014642247012767692,0.0,0.0,0.5085567923045127,0.4995774605862588,0.22836993252629054,0.22836993252629054,0.00897933171789755
35, 01/02  12:00:00,964.985741409,29.435407968299998,0.0,0.0,448.566543614,448.566543614,838.02230143,815.9055911439999,22.116710286,,1803.008042839,0.00023337994610045146,0.5352087835889752,0.016325721942954438,0.0,0.0,0.46479121641102483,0.45252465422133253,0.24878787723414214,0.24878787723414214,0.012266562189692305
36, 01/02  13:00:00,915.660357208,30.330604086999998,0.0,0.0,448.566543614,398.725816546,807.832550708,781.184092504,26.6484582039,,1723.4929079160001,0.0002230875694379049,0.5312817668134133,0.017598334143234116,0.0,0.0,0.4687182331865866,0.45325634292779665,0.26026596428319176,0.2313475238074105,0.015461890258731946
37, 01/02  14:00:00,965.380097447,30.5480684161,0.0,0.0,448.566543614,448.566543614,689.589813525,665.1867120969999,24.403101427600003,,1654.969910972,0.0002142180064889502,0.5833218423167653,0.01845838296731235,0.0,0.0,0.41667815768323474,0.40193281321128144,0.2710421142040867,0.2710421142040867,0.01474534447171159
38, 01/02  15:00:00,964.4672324439999,29.783792322199997,0.0,0.0,448.566543614,448.566543614,624.879439723,609.4788274919999,15.4006122307,,1589.346672167,0.0002057237859578355,0.6068325113293211,0.01873964493950913,0.0,0.0,0.3931674886706788,0.38347758746743654,0.2822332921252482,0.2822332921252482,0.009689901203053445
39, 01/02  16:00:00,963.434099993,28.716900177600003,0.0,0.0,448.566543614,448.566543614,656.7632531930001,641.370491926,15.392761267000001,,1620.197353186,0.00020971707389793782,0.5946399666055971,0.01772432236179766,0.0,0.0,0.40536003339440285,0.39585948629331585,0.2768592003510724,0.2768592003510724,0.00950054710108695
40, 01/02  17:00:00,1038.02535551,28.716900177600003,0.0,0.0,448.566543614,448.566543614,705.6379397769999,685.7572647659999,19.8806750108,,1743.663295287,0.00022569840854989078,0.595312958823937,0.016469292124930184,0.0,0.0,0.404687041176063,0.3932853703003062,0.25725525382477454,0.25725525382477454,0.011401670875642146
41, 01/02  18:00:00,950.9287646360001,28.716900177600003,0.0,0.0,348.88508947699995,398.725816546,795.67273296,782.5153220010001,13.157410958599998,,1746.6014975960002,0.0002260787271509254,0.5444451787914107,0.016441586828549945,0.0,0.0,0.4555548212085892,0.4480216712730661,0.1997508246484392,0.22828665674156415,0.007533149935294164
42, 01/02  19:00:00,751.6196098060001,28.716900177600003,0.0,0.0,249.203635341,299.04436240900003,863.29360007,854.534988475,8.75861159462,,1614.913209876,0.00020903309853478134,0.46542415109955826,0.017782317961102696,0.0,0.0,0.5345758489004417,0.529152268523839,0.15431394939182824,0.18517673927007008,0.005423580376367423
43, 01/02  20:00:00,727.1314743510001,28.716900177600003,0.0,0.0,249.203635341,299.04436240900003,881.659742141,872.922681433,8.73706070771,,1608.791216492,0.0002082406725155743,0.45197379678422417,0.01784998568068873,0.0,0.0,0.5480262032157758,0.5425953799874819,0.15490116603470355,0.18588139924151995,0.005430823228113669
44, 01/02  21:00:00,577.704733323,28.716900177600003,0.0,0.0,149.522181205,249.203635341,998.8197684830001,992.25608376,6.5636847229,,1576.524501806,0.00020406409428889037,0.3664419631037804,0.018215321198435632,0.0,0.0,0.6335580368962197,0.6293946479254292,0.09484291619553879,0.15807152699214178,0.004163388970727013
45, 01/02  22:00:00,553.201606148,28.716900177600003,0.0,0.0,149.522181205,249.203635341,994.221648788,989.855710993,4.365937794690001,,1547.423254936,0.0002002972517321137,0.3574985734403222,0.018557883297926597,0.0,0.0,0.6425014265596779,0.6396800021167703,0.09662655690875223,0.1610442615141562,0.002821424442707223
46, 01/02  23:00:00,349.356879372,0.0,0.0,0.0,49.840727068199996,199.362908273,2.19030341714,0.0,2.19030341714,,351.54718278914,4.5503991453032684e-05,0.9937695321584933,0.0,0.0,0.0,0.0062304678415066594,0.0,0.14177535622037613,0.5671014248820734,0.0062304678415066594
47, 01/02  24:00:00,299.99212041,0.0,0.0,0.0,24.920363534099998,199.362908273,2.19025967527,0.0,2.19025967527,,302.18238008527,3.911425013155298e-05,0.9927518617245256,0.0,0.0,0.0,0.007248138275474406,0.0,0.08246795702339745,0.6597436561878415,0.007248138275474406
48, 01/03  01:00:00,287.769924307,0.0,0.0,0.0,24.920363534099998,199.362908273,4.36040011209,0.0,4.36040011209,,292.13032441909,3.7813119934774763e-05,0.985073784720019,0.0,0.0,0.0,0.014926215279980903,0.0,0.08530563741937744,0.6824450993557042,0.014926215279980903
49, 01/03  02:00:00,287.769924241,0.0,0.0,0.0,24.920363534099998,199.362908273,2.1901400829299997,0.0,2.1901400829299997,,289.96006432393,3.7532203171233946e-05,0.9924467526656248,0.0,0.0,0.0,0.007553247334375248,0.0,0.08594412334748318,0.6875529867805552,0.007553247334375248
