,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
0, 01/01  01:00:00,13.532871198099999,2.17605060216,0.0,0.0,1.85583932782,5.577000000000001,43.297836222200004,37.9847811892,3.0011,2.31195503308,56.8307074203,0.0001260520647715143,0.2381260380592419,0.03829004953372641,0.0,0.0,0.7618739619407582,0.6683848031008636,0.032655573229009145,0.09813356639667464,0.04068144033438807
1, 01/01  02:00:00,9.5216018774,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02,12.5427018774,2.7820056114506008e-05,0.7591348315913055,0.0,0.0,0.0,0.2408651684086945,0.0,0.04932056229357127,0.3986381920636432,0.001594552768254573
2, 01/01  03:00:00,9.54452112225,0.0,0.0,0.0,0.618613109274,5.0,3.5931512371900003,0.0,3.0011,0.592051237186,13.13767235944,2.9139716930701583e-05,0.7265001638887606,0.0,0.0,0.0,0.27349983611123946,0.0,0.047086964292384646,0.38058492122520304,0.04506515469314356
3, 01/01  04:00:00,9.55115336103,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02,12.57225336103,2.7885602114155e-05,0.7597009928733657,0.0,0.0,0.0,0.2402990071266343,0.0,0.04920463273445511,0.3977011802433456,0.0015908047209733825
4, 01/01  05:00:00,9.69877275108,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02,12.71987275108,2.8213025962295724e-05,0.7624897623489598,0.0,0.0,0.0,0.2375102376510401,0.0,0.0486335925979665,0.393085693374996,0.0015723427734999841
5, 01/01  06:00:00,13.6939731118,2.17605060216,0.0,0.0,1.85583932782,5.577000000000001,45.8457195146,40.7519735663,4.50165,0.5920959482429999,59.5396926264,0.00013206066811581151,0.22999737666982967,0.036547897816911736,0.0,0.0,0.7700026233301703,0.684450519790398,0.03116978348318039,0.0936686058323242,0.009944558363078677
6, 01/01  07:00:00,28.166023448,2.17605060216,0.0,0.0,3.71167865564,18.077,49.259083992,34.0165357365,13.50495,1.7375982554499998,77.42510744,0.00017173100777700677,0.36378410543152356,0.0281052319345674,0.0,0.0,0.6362158945684764,0.43934760778809195,0.047938953891879806,0.2334772349396949,0.02244230990310912
7, 01/01  08:00:00,26.2249598575,2.17605060216,0.0,0.0,3.71167865564,18.077,52.3291801446,30.1563764486,21.0077,1.16510369596,78.5541400021,0.00017423523290646805,0.3338456745475022,0.02770128477126511,0.0,0.0,0.6661543254524979,0.3838928979146589,0.04724994323075493,0.2301215441925371,0.014831856041309257
8, 01/01  09:00:00,20.5890839725,2.17605060216,0.0,0.0,3.71167865564,13.077,48.0480928544,31.3044143619,15.0055,1.73817849248,68.6371768269,0.00015223913711177604,0.2999698548852727,0.031703672889225994,0.0,0.0,0.7000301451147272,0.4560854016599252,0.05407679667537454,0.1905235705276694,0.025324154821571566
9, 01/01  10:00:00,20.5970023697,2.17605060216,0.0,0.0,3.71167865564,13.077,46.7891618419,30.6181207565,15.0055,1.1655410854600001,67.3861642116,0.00014946435688517184,0.30565625170507016,0.03229224615496678,0.0,0.0,0.6943437482949297,0.4543680607840464,0.05508072315831658,0.1940606080342661,0.017296445035809908
10, 01/01  11:00:00,25.5968844446,2.17605060216,0.0,0.0,3.71167865564,18.077,63.9261270404,26.2999418276,33.0121,4.61408521276,89.523011485,0.00019856449012312276,0.28592519420427315,0.02430716489608493,0.0,0.0,0.7140748057957268,0.2937785647660734,0.04146060989315478,0.2019257361893918,0.05154077299480829
11, 01/01  12:00:00,26.7522298885,2.17605060216,0.0,0.0,3.71167865564,18.077,67.43405628100001,22.305409783200002,40.51485,4.6137964978,94.18628616950001,0.00020890776102824597,0.2840352983061251,0.023103688346347205,0.0,0.0,0.7159647016938749,0.23682226670514034,0.03940784594649342,0.19192815361111254,0.048985862862210065
12, 01/01  13:00:00,25.8403518433,2.17605060216,0.0,0.0,3.71167865564,18.077,57.15838764430001,17.6829672669,36.0132,3.4622203773400004,82.9987394876,0.00018409347623408082,0.3113342684819996,0.026217875302613502,0.0,0.0,0.6886657315180005,0.21305103398036343,0.044719699100906514,0.2177984884059679,0.04171413203036964
13, 01/01  14:00:00,25.6506027477,2.17605060216,0.0,0.0,3.71167865564,18.077,51.316787756800004,15.7687498305,31.51155,4.03648792634,76.9673905045,0.00017071577908428674,0.3332658490766983,0.028272370778021562,0.0,0.0,0.6667341509233017,0.20487572369467374,0.04822404178329252,0.23486569937619367,0.05244413120780029
14, 01/01  15:00:00,20.6511216033,2.17605060216,0.0,0.0,3.71167865564,13.077,40.3896482346,17.0688936495,21.0077,2.31305458509,61.0407698379,0.00013539009846218542,0.33831686032370106,0.03564913430709876,0.0,0.0,0.661683139676299,0.2796310350414681,0.06080655053166501,0.21423386426362756,0.03789360113302229
15, 01/01  16:00:00,20.6281820744,2.17605060216,0.0,0.0,3.71167865564,13.077,42.1287128255,19.734549487,19.50715,2.8870133385,62.756894899900004,0.0001391965108277998,0.32869985214059516,0.0346742872736278,0.0,0.0,0.6713001478594048,0.3144602599997573,0.05914375881025169,0.20837551030621237,0.04600312592114241
