,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
0, 01/01  01:00:00,63.924935677200004,1.8062414287900002,1.38860417101,27.154737901300003,2.6804160117299998,16.0824960704,1.33044419309,1.31044419309,0.02,,65.25537987029,8.167815497940665e-05,0.9796117316957689,0.027679578793048457,0.02127953547692418,0.41613025554791433,0.020388268304231193,0.02008178016425324,0.04107578589011266,0.2464547153409825,0.000306488139977954
1, 01/01  02:00:00,58.1519627942,1.5365162472299998,1.2326784371200001,21.8074159337,2.6804160117299998,16.0824960704,0.681761017571,0.661761017571,0.02,,58.833723811771,7.364036530114959e-05,0.9884120709450216,0.02611625013140143,0.020951902365788637,0.37066183339795566,0.011587929054978473,0.01124798796840053,0.04555917657542055,0.2733550594528633,0.0003399410865779425
2, 01/01  03:00:00,65.707922552,1.92064530903,1.5240822575100001,28.6878428092,2.6804160117299998,16.0824960704,2.19729244035,1.09431936017,1.10297308019,,67.90521499235,8.499487222478478e-05,0.967641771834497,0.028284209235570113,0.022444259364788093,0.42246891954368876,0.03235822816550306,0.016115394970670265,0.039472903694244506,0.23683742216576162,0.016242833194980058
3, 01/01  04:00:00,58.942561629,1.5365162472299998,1.22109606955,22.6095971361,2.6804160117299998,16.0824960704,0.769789890029,0.7497898900290001,0.02,,59.712351519029,7.474011661951243e-05,0.9871083641751458,0.025731966806571773,0.020449639622061505,0.37864188163641194,0.012891635824854177,0.012556696746234466,0.044888803464318616,0.26933282078624665,0.00033493907861971314
4, 01/01  05:00:00,66.93034031,1.92064530903,1.4950688342200003,29.939273990500002,2.6804160117299998,16.0824960704,2.3489945120599995,1.24596302752,1.10303148455,,69.27933482206001,8.671481581617026e-05,0.9660938645255002,0.027723206551608315,0.021580300071586983,0.4321530232268729,0.03390613547449982,0.01798462746099085,0.038689979033639604,0.23213987420212634,0.015921508013653322
5, 01/01  06:00:00,59.8556414625,1.5365162472299998,1.19576843337,23.5480046057,2.6804160117299998,16.0824960704,0.826252415372,0.806252415372,0.02,,60.681893877872,7.595366301525923e-05,0.9863838723123094,0.025320835409692103,0.019705522635410755,0.3880565206664869,0.013616127687690672,0.013286540083845414,0.04417159453072754,0.2650295671846949,0.00032958760384525695
6, 01/01  07:00:00,67.884258266,1.92064530903,1.46356230283,30.924698477899998,2.6804160117299998,16.0824960704,2.42125198921,1.31822316558,1.1030288236399999,,70.30551025521001,8.799924809181541e-05,0.9655609925819353,0.027318560125060325,0.02081717773638578,0.4398616604252341,0.03443900741806468,0.018749926724019653,0.03812526218784348,0.22875157312734534,0.01568908069418726
7, 01/01  08:00:00,49.8723391184,1.5365162472299998,1.17605380378,23.4537502245,2.6804160117299998,16.0824960704,0.801159640455,0.781159640455,0.02,,50.673498758855,6.342646220436654e-05,0.9841897705886157,0.030321889841117385,0.023208458712839303,0.4628405537204306,0.015810229411384397,0.015415545789967688,0.05289581492064641,0.31737488952427323,0.00039468362141670905
8, 01/01  09:00:00,49.0941084132,1.92064530903,1.4547719347299999,26.947338993200002,2.6804160117299998,16.0824960704,1.25684972168,1.23684972168,0.02,,50.350958134879995,6.302274801061652e-05,0.9750382163868033,0.03814515910273209,0.028892636577698506,0.5351901928263917,0.02496178361319669,0.0245645717081834,0.053234657512369665,0.31940794507461523,0.0003972119050132881
9, 01/01  10:00:00,36.6073005453,1.5365162472299998,1.21473026893,15.0847018529,2.6804160117299998,16.0824960704,1.61003345211,0.507001186688,1.10303226543,,38.21733399741,4.783546330348454e-05,0.9578716439974826,0.040204694742289715,0.0317847987254245,0.39470837641166423,0.0421283560025174,0.013266262547836529,0.07013613277973949,0.42081679667896027,0.0288620934548902
10, 01/01  11:00:00,40.4742189856,1.92064530903,1.6776990077200002,18.1045224927,2.6804160117299998,16.0824960704,0.49346617245200003,0.473466172452,0.02,,40.967685158052,5.127799338749047e-05,0.987954746026088,0.04688195834400242,0.04095176481774579,0.4419220276384506,0.012045253973911964,0.01155706432094913,0.06542756812812445,0.3925654087692349,0.00048818965296283277
11, 01/01  12:00:00,34.958134361999996,1.5365162472299998,1.56318386235,13.087082076199998,2.6804160117299998,16.0824960704,1.16916779888,0.0660445558053,1.1031232430700002,,36.12730216087999,4.521943463894658e-05,0.967637555838697,0.04253061134727623,0.0432687681850397,0.3622490829213144,0.032362444161303,0.0018281064971636752,0.07419363892143753,0.4451618335291788,0.030534337664009235
12, 01/01  13:00:00,37.8847702858,1.92064530903,2.20312480246,14.989647998099999,2.6804160117299998,16.0824960704,0.02,0.0,0.02,,37.904770285800005,4.744423690454907e-05,0.99947236192571,0.05067027961252459,0.058122626409513975,0.39545545020003625,0.0005276380742898859,0.0,0.07071447713624966,0.42428686281802563,0.0005276380742898859
13, 01/01  14:00:00,32.3649601337,1.5365162472299998,2.05578588363,10.0013058266,2.6804160117299998,16.0824960704,1.10327770291,0.0,1.10327770291,,33.46823783661,4.189116548459263e-05,0.967035082387781,0.04590968472051571,0.06142498131112333,0.2988297703460157,0.03296491761221902,0.0,0.08008835197167044,0.4805301118306203,0.03296491761221902
