,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
5146,10032.376218966338,9946.302118221594,86.08622478685608,2940.816445965012,2919.203855045336,3270.483097755645,0.0,0.0,86.08622478685608,86.08622478685608
5147,9818.776664907793,9696.78793441564,122.0005964010041,2915.1271805622223,2918.0396598461193,3061.5502794679783,0.0,0.0,122.0005964010041,122.0005964010041
5148,9820.508801313412,9710.450884544021,110.06978477151634,2871.042675754341,2828.59350025756,3203.23990571369,0.0,0.0,110.06978477151634,110.06978477151634
5149,9614.450361197474,9521.703891322031,92.75808885767867,2843.2958934952935,2796.9425554941636,3085.007718423921,0.0,0.0,92.75808885767867,92.75808885767867
5150,9820.737857649887,9760.784844274536,59.96488165428779,2918.7458897186752,2864.5209695802237,3160.1528901042802,0.0,0.0,59.96488165428779,59.96488165428779
5151,9815.305344421975,9740.884319942876,74.43288619289069,2820.468320817371,2797.297489457339,3161.8916457517576,0.0,0.0,74.43288619289069,74.43288619289069
5152,9816.910110120865,9724.16077386885,92.76119990515197,2991.3512100891953,2358.29075533312,3232.5143442139447,0.0,0.0,92.76119990515197,92.76119990515197
5153,10030.236508244068,9999.79207367799,30.456556022366478,3659.2018457992153,2219.8388188069384,2820.93463355207,0.0,0.0,30.456556022366478,30.456556022366478
5154,9563.476864479055,9500.434239858047,63.05418200220389,3548.742982423418,2160.323526574087,2643.4445250066533,0.0,0.0,63.05418200220389,63.05418200220389
5155,8758.879112013201,8689.074919818553,69.8147772262398,3400.6525859466137,1252.3552850440444,2135.4692048854104,0.0,0.0,69.8147772262398,69.8147772262398
5156,8665.152880234446,8653.050213001115,12.113138997562618,3463.3705512033553,1264.6189936227938,2107.698322703185,1.6926697040866459,2.336920810022446,10.420469293462729,14.45005980757182
5157,8262.903362356239,8142.94968889801,119.96365910730634,0.0,1114.5268164828751,4458.107265934213,0.0,0.0,119.96365910730634,119.96365910730634
5158,8140.989779473418,8138.917717282535,2.0819005084252518,0.0,627.1016849732679,5016.8134797857365,0.0,0.0,2.0819005084252518,2.0819005084252518
5159,4775.677184674376,4699.217070728689,76.46588531131813,0.0,372.04306680153013,2976.3445344121214,0.0,0.0,76.46588531131813,76.46588531131813
5160,4562.997518122896,4542.146301013342,20.856731453599107,0.0,359.0682859027461,2872.546287221802,0.0,0.0,20.856731453599107,20.856731453599107
5161,4510.631777050866,4490.020867825753,20.616360285603008,0.0,354.9476446691007,2839.5811573526407,0.0,0.0,20.616360285603008,20.616360285603008
5162,4510.73454931584,4438.514966062697,72.22503443783187,0.0,351.40293956862325,2811.223516548874,0.0,0.0,72.22503443783187,72.22503443783187
5163,4510.949165218265,4509.801028758261,1.15358790405461,0.0,347.4791029791235,2779.832823832763,0.0,0.0,1.15358790405461,1.15358790405461
5164,4511.1819152479375,4425.997790172896,85.18957680036782,0.0,629.9765123533759,2519.906049415011,0.0,0.0,85.18957680036782,85.18957680036782
5165,4564.131048853547,4557.711690953111,6.424873614343899,2413.6234120485597,277.5974964657097,1110.3899858633765,0.0,0.0,6.424873614343899,6.424873614343899
5166,4740.352771823902,4706.481639818899,33.876860681379156,2095.9470568672295,712.3651406875434,1181.333910953536,0.0,0.0,33.876860681379156,33.876860681379156
5167,7482.970121665904,7433.8440329898685,49.13513178236659,2127.036749715961,2067.4815920135648,2469.011769400909,0.0,0.0,49.13513178236659,49.13513178236659
5168,7878.791262169867,7804.575563819538,74.22521980317187,2336.965765826278,2229.3475061003555,2499.6435350721717,0.0,0.0,74.22521980317187,74.22521980317187
5169,10222.242162274677,10144.459171054192,77.79534471399144,3207.5726827097883,2918.023306427893,3215.225672572524,0.0,0.0,77.79534471399144,77.79534471399144
5170,10066.158201449218,9966.188964703337,99.9814016132361,3273.512322581437,2792.034255223966,3113.237734682283,0.0,0.0,99.9814016132361,99.9814016132361
5171,9879.930465206016,9763.974760780295,115.96764423842649,3303.2363708586263,2782.6463009432464,2895.5771626622286,0.0,0.0,115.96764423842649,115.96764423842649
5172,9940.47749018024,9836.679690534162,103.80981262935079,3328.0715009222176,2686.379280918025,3020.749981987409,0.0,0.0,103.80981262935079,103.80981262935079
5173,9720.235286907098,9657.630929083438,62.61610464608738,3341.7717443571028,2629.2491356331448,2881.1813515869962,0.0,0.0,62.61610464608738,62.61610464608738
5174,9967.432711040206,9903.249668033523,64.19508856511402,3412.5479035556828,2696.0132261944495,2952.878023078383,0.0,0.0,64.19508856511402,64.19508856511402
5175,9974.521344959723,9882.005124963964,92.52827412074616,3350.80758123437,2605.121677099564,2912.2595874424323,0.0,0.0,92.52827412074616,92.52827412074616
