,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
8554,8670.944971460181,7142.732101365481,1524.736289152107,1.7435298532585133,2904.085316912106,3178.016783980068,1403.77308195637,717.1782802970819,119.21967734121758,2240.1710395946693
8555,8230.434085066154,7062.647986224164,1163.8789691385346,223.38978728752272,2728.552094968984,3039.204805119426,1009.1332487507893,617.3133815046912,152.78718233208528,1779.2338125875658
8556,7967.85929783843,6859.343652990616,1104.7257234482806,77.7426590623278,2729.148601284382,2833.938805704131,965.5801699570599,691.3446120184802,137.24577824642049,1794.1705602219606
8557,8182.45489224241,7251.168498956945,927.4555263711031,78.99532841008441,2870.009187822105,3236.61720367047,755.7672843228108,521.516775192519,169.7678643760687,1447.0519238913985
8558,8061.225562037408,7259.497627220002,796.862310797867,89.96302340013166,2915.8855229822793,3209.084611960688,683.5423154927286,491.9018702635078,110.88231233288217,1286.3264980891186
8559,8061.850511047056,7189.472119737065,866.1874148044806,77.00429514637165,2875.4509953323986,3162.3043155326122,754.5587449723726,527.1316710612623,108.52831024268559,1390.2187262763205
8560,7982.342175451189,7038.150105970608,937.2049376003516,51.98735895279408,2557.4758537710986,2868.223810972899,822.640222346843,577.193076594623,111.06632601814798,1510.899624959614
8561,8004.515613331326,6688.248466829041,1308.4383855562978,12.762947153560003,2032.7768769452969,2733.0783718830535,1223.6881380164605,725.2819387414702,80.8310303732575,2029.8011071311882
8562,8491.43528150062,6355.31997656312,2126.8349968211337,4.64528497217097,1718.3121032977851,2159.606977366434,2053.0198345003714,1158.5679165857557,69.16987734985611,3280.7576284359834
8563,8167.324294563673,5884.75160622403,2272.6474960689243,4.967531206649856,1614.6865315266239,1968.9708015970682,2220.6183763118925,1156.8345536238548,47.06158855077978,3424.514518486527
8564,7187.708622624532,4699.448480323232,2479.7871774807586,4.240825552918928,891.7041614533408,1516.6124431500389,2423.8937663934353,1236.2929791443757,51.65258553445313,3711.839331072264
8565,7131.327007332285,4590.2178015010195,2533.5684176558993,3.7747031619775098,880.3078257329348,1469.6961783276474,2502.6507097041936,1289.687589825323,27.143004789132455,3819.481304318649
8566,6638.745806665682,6610.440563765134,22.097433899923235,3.107915934491733,901.5153756902516,3615.3852505666605,-3.107915934491733,-3.107915934491733,22.097433899923235,15.881602030939769
8567,6634.428906849224,6499.352520982503,129.25672353360633,2.9138399922693243,498.3784898075214,4007.4247984057665,-2.9138399922693243,-2.9138399922693243,129.25672353360633,123.42904354906769
8568,4812.03259240051,4783.5028538821225,24.515369096618596,2.010092361301899,448.5261833393886,2701.2075618486774,-2.010092361301899,-2.010092361301899,24.515369096618596,20.495184374014798
8569,4646.343608752855,4557.567492634122,85.19934898265595,1.791191101585887,428.33203443764165,2578.948162139378,-1.791191101585887,-1.791191101585887,85.19934898265595,81.61696677948417
8570,4405.880141385466,4379.97869089586,22.6702493671059,1.6182627957600162,410.8909710453832,2473.4371402564434,-1.6182627957600162,-1.6182627957600162,22.6702493671059,19.433723775585868
8571,4405.901558892953,4259.868290007933,142.83085210220392,0.02203349789757514,378.76418156549306,2280.6044425921245,62.758454277301176,-1.6038706388597659,78.46852718594813,139.62311082438953
8572,4405.809766931023,4270.111586048615,132.37240461722567,2.5228458106914813,357.22763643784293,2151.6935702544265,112.79704706040201,-1.6655503245771475,17.909807232415176,129.04130396824002
8573,4458.447755692731,4265.65074380718,189.43150122807214,2.8862485692605953,344.78513550597035,2077.138059675177,94.26142909868177,-1.6854493270091617,93.48462280222022,186.06060257389282
8574,4524.419914205203,3069.6063233028103,1451.3644806688253,447.01865826067177,135.92982197059405,548.901154818063,1443.9721368499659,1326.6552021851317,5.665054839999133,2776.292393875097
8575,4568.125881527623,2459.347246485857,2105.4625717598155,1.6607919117905339,162.54369668731337,713.8165220450536,2083.8330384039027,1136.0953541363317,19.968741442755075,3239.897133982989
8576,7990.2429109346685,5396.687788346657,2588.321965512436,2.6214066083972654,1550.8482615485852,1649.8508647178667,2538.681240774173,1531.3935327131162,47.01931812851176,4117.0940916158015
8577,6563.394620615102,4794.812697412441,1764.4732697132238,119.24490575380258,1413.5723297741645,1548.7644622512446,1703.782911763092,1187.936755667471,58.63206530131769,2950.351732731881
