,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
17, 01/02  18:00:00,61.02777693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,99.4058086149,99.4058086149,,,160.43358554719998,0.00030817076935445316,0.018806976969218837,0.0026550106926223,0.0,0.0,0.03063396451915526,0.03063396451915526,0.010119667626303657,0.002492957364256988,0
18, 01/02  19:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,105.66824624600001,105.66824624600001,,,154.85123396470001,0.00029744784262986194,0.01462937359101831,0.0025626285203298655,0.0,0.0,0.03143079188035371,0.03143079188035371,0.006511699795280584,0.0021388568028038965,0
19, 01/02  20:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,114.00139144799999,114.00139144799999,,,163.18437916669998,0.00031345466413973324,0.015416636896753733,0.0027005334953949215,0.0,0.0,0.03573426786779509,0.03573426786779509,0.006862119604775136,0.00225395697893884,0
20, 01/02  21:00:00,44.635500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,118.771366261,118.771366261,,,163.40686630049998,0.00031388203120854717,0.014010281416407446,0.0027042154284340363,0.0,0.0,0.03728019769141699,0.03728019769141699,0.005726229569896799,0.0019749012896464473,0
21, 01/02  22:00:00,22.3776491824,0.0,0.0,0.0,7.297301534400001,3.595347648,0.0,0.0,,,22.3776491824,4.298437475771179e-05,0.0009618892586528843,0.0,0.0,0.0,0.0,0.0,0.0003136699438746749,0.00015454377068588966,0
22, 01/02  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
23, 01/02  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
24, 01/03  01:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
25, 01/03  02:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
26, 01/03  03:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
27, 01/03  04:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
28, 01/03  05:00:00,15.1300695746,0.0230703670139,0.0,0.0,1.8243253836000002,1.797673824,0.710654584985,0.710654584985,,,15.840724159585001,3.042784423685893e-05,0.00046037540030876726,7.019815339861175e-07,0.0,0.0,2.162368701813321e-05,2.162368701813321e-05,5.551028860952872e-05,5.4699339105350556e-05,0
29, 01/03  06:00:00,15.1311495172,0.0241503096394,0.0,0.0,1.8243253836000002,1.797673824,0.743922461795,0.743922461795,,,15.875071978995,3.049382165609521e-05,0.000461406574829208,7.364352350833406e-07,0.0,0.0,2.268503887594003e-05,2.268503887594003e-05,5.5630652890185886e-05,5.4817944984886695e-05,0
30, 01/03  07:00:00,23.7223870271,8.6153878195,0.0,0.0,1.8243253836000002,1.797673824,191.21415371400002,191.21415371400002,,,214.93654074110003,0.0004128634219365646,0.009794105884512074,0.003556978496469368,0.0,0.0,0.07894532982506632,0.07894532982506632,0.0007531972205988319,0.0007421937665024296,0
31, 01/03  08:00:00,23.336370335199998,8.6153878195,0.0,0.0,7.297301534400001,3.595347648,141.61182422299999,141.61182422299999,,,164.9481945582,0.0003168427100052161,0.0073939588186901,0.0027297228244763097,0.0,0.0,0.04486867415559762,0.04486867415559762,0.002312096793884518,0.0011391596922031998,0
32, 01/03  09:00:00,33.150500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,118.53280949,118.53280949,,,151.6833095295,0.00029136269713415686,0.009658819102854693,0.0025102026319462826,0.0,0.0,0.034536039071895584,0.034536039071895584,0.0053154036421600125,0.0018332128287483977,0
33, 01/03  10:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,93.5190439895,93.5190439895,,,143.0618209218,0.00027480200774886664,0.013614454570450274,0.0023675258703337305,0.0,0.0,0.02569922105106918,0.02569922105106918,0.009023909007609023,0.0022230196925075224,0
34, 01/03  11:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,81.99191273470001,81.99191273470001,,,131.534689667,0.0002526599799737885,0.012517477027560788,0.0021767637139412915,0.0,0.0,0.02071607502956192,0.02071607502956192,0.0082968122679489,0.002043901045670597,0
35, 01/03  12:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,70.1684379071,70.1684379071,,,119.71121483939999,0.00022994871710674663,0.011392297997488103,0.0019810973764711162,0.0,0.0,0.016135142278122055,0.016135142278122055,0.007551023067793681,0.0018601775532233074,0
36, 01/03  13:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,68.0366442068,68.0366442068,,,117.57942113909999,0.00022585383571089858,0.011189426201929378,0.0019458183851710298,0.0,0.0,0.015366337063003468,0.015366337063003468,0.0074165559384746955,0.0018270518782836545,0
37, 01/03  14:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,66.73405767310001,66.73405767310001,,,116.27683460540001,0.00022335174680680826,0.011065465769489248,0.001924261918903424,0.0,0.0,0.014905168352793173,0.014905168352793173,0.007334392701079089,0.0018068111495067364,0
38, 01/03  15:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,64.7459307566,64.7459307566,,,114.28870768889999,0.00021953282946888056,0.010876265999693404,0.0018913604649865644,0.0,0.0,0.014213857375592618,0.014213857375592618,0.00720898764000496,0.0017759178947018806,0
39, 01/03  16:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,62.8550815283,62.8550815283,,,112.39785846059999,0.00021590076914042116,0.010696323645035883,0.001860068856673066,0.0,0.0,0.013570460446343849,0.013570460446343849,0.007089718562669409,0.0017465362256934094,0
40, 01/03  17:00:00,55.28527693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,66.4654064624,66.4654064624,,,121.75068339469999,0.00023386625464489577,0.012929360653162853,0.0020148484816597204,0.0,0.0,0.015544015672812139,0.015544015672812139,0.007679666604890605,0.0018918685993142138,0
41, 01/03  18:00:00,61.02777693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,71.7942824207,71.7942824207,,,132.822059353,0.0002551328394141922,0.015570190011873639,0.0021980683570434812,0.0,0.0,0.018317079127697616,0.018317079127697616,0.008378015672398561,0.0020639053217596,0
42, 01/03  19:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,76.6552963341,76.6552963341,,,125.83828405279999,0.00024171797119990505,0.01188841200891401,0.002082494064829914,0.0,0.0,0.01852896271160617,0.01852896271160617,0.005291666766387366,0.0017381202784658208,0
43, 01/03  20:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,85.6030686693,85.6030686693,,,134.786056388,0.00025890540658098256,0.012733741432177495,0.0022305704862604922,0.0,0.0,0.022163097298404887,0.022163097298404887,0.0056679324621235795,0.0018617098892108389,0
44, 01/03  21:00:00,44.635500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,90.1288903074,90.1288903074,,,134.7643903469,0.0002588637891071109,0.011554514668915567,0.00223021193558302,0.0,0.0,0.023331106052992726,0.023331106052992726,0.004722517813629795,0.0016287343018075837,0
45, 01/03  22:00:00,22.3776491824,0.0,0.0,0.0,7.297301534400001,3.595347648,0.0,0.0,,,22.3776491824,4.298437475771179e-05,0.0009618892586528843,0.0,0.0,0.0,0.0,0.0,0.0003136699438746749,0.00015454377068588966,0
46, 01/03  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
47, 01/03  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
48, 01/04  01:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
49, 01/04  02:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
50, 01/04  03:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
51, 01/04  04:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
52, 01/04  05:00:00,15.118305263900002,0.0113060562805,0.0,0.0,1.8243253836000002,1.797673824,0.351087198638,0.351087198638,,,15.469392462538002,2.9714567310619557e-05,0.00044923389938665055,3.3595457036457023e-07,0.0,0.0,1.043240419582571e-05,1.043240419582571e-05,5.420903940745405e-05,5.341709984578686e-05,0
53, 01/04  06:00:00,15.1462031754,0.0392039678024,0.0,0.0,1.8243253836000002,1.797673824,1.2048864597600002,1.2048864597600002,,,16.35108963516,3.1408185857495635e-05,0.00047571476436835373,1.231325507089054e-06,0.0,0.0,3.7843297865322024e-05,3.7843297865322024e-05,5.729875071265582e-05,5.64616735753469e-05,0
54, 01/04  07:00:00,23.7223870271,8.6153878195,0.0,0.0,1.8243253836000002,1.797673824,208.45742510099998,208.45742510099998,,,232.1798121281,0.000445985365770177,0.010579837455222896,0.0038423368879316354,0.0,0.0,0.09296896098117875,0.09296896098117875,0.0008136224234886646,0.0008017362179321128,0
55, 01/04  08:00:00,23.336370335199998,8.6153878195,0.0,0.0,7.297301534400001,3.595347648,171.655370807,171.655370807,,,194.9917411422,0.0003745522153643901,0.008740689207612994,0.0032269125940171074,0.0,0.0,0.06429389941495771,0.06429389941495771,0.0027332204558914836,0.0013466454265635495,0
56, 01/04  09:00:00,33.150500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,151.79637880299998,151.79637880299998,,,184.94687884249998,0.00035525742161905314,0.011776961169415087,0.0030606804630037665,0.0,0.0,0.05392679014466287,0.05392679014466287,0.00648105131971926,0.0022352293866920625,0
57, 01/04  10:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,123.614225652,123.614225652,,,173.1570025843,0.0003326106969654153,0.0164784575650544,0.0028655701472712447,0.0,0.0,0.041115413748951835,0.041115413748951835,0.010922222471956103,0.002690664945827055,0
58, 01/04  11:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,114.49169303,114.49169303,,,164.0344699623,0.0003150875711997336,0.015610313254088593,0.002714601622990024,0.0,0.0,0.036074909479368165,0.036074909479368165,0.010346800575537832,0.002548911055560738,0
59, 01/04  12:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,101.978476898,101.978476898,,,151.5212538303,0.00029105141050841444,0.01441949510664965,0.0025075207769424883,0.0,0.0,0.029680979542662654,0.029680979542662654,0.009557504570215517,0.002354469759491648,0
60, 01/04  13:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,94.6672208805,94.6672208805,,,144.2099978128,0.0002770074970461832,0.013723720634733804,0.0023865270159618692,0.0,0.0,0.026223529908425476,0.026223529908425476,0.009096332549559372,0.002240861069212564,0
61, 01/04  14:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,90.5793789765,90.5793789765,,,140.12215590879998,0.0002691553170911049,0.013334701834787084,0.0023188774404203655,0.0,0.0,0.02437992147033522,0.02437992147033522,0.008838483787803773,0.002177340606562946,0
62, 01/04  15:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,88.2394787644,88.2394787644,,,137.7822556967,0.00026466069181600406,0.013112025617388483,0.0022801545005720447,0.0,0.0,0.023353521495269706,0.023353521495269706,0.008690889926179314,0.002140981190637127,0
63, 01/04  16:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,87.1023649243,87.1023649243,,,136.6451418566,0.00026247645311216914,0.013003812366517493,0.002261336437048145,0.0,0.0,0.022862319803012076,0.022862319803012076,0.008619164208176856,0.002123311721292494,0
64, 01/04  17:00:00,55.28527693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,92.8015201322,92.8015201322,,,148.0867970645,0.00028445429320145374,0.01572613437422403,0.002450684052852286,0.0,0.0,0.02639779081722543,0.02639779081722543,0.00934086937610536,0.0023011021665570353,0
65, 01/04  18:00:00,61.02777693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,103.079275049,103.079275049,,,164.1070519813,0.00031522699123800205,0.019237602504312872,0.0027158027806895163,0.0,0.0,0.03249336973269073,0.03249336973269073,0.010351378830804154,0.0025500388984507514,0
66, 01/04  19:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,111.404826039,111.404826039,,,160.5878137577,0.00030846702045501814,0.015171329678663139,0.002657563010745621,0.0,0.0,0.03436471475255995,0.03436471475255995,0.0067529305850346005,0.0022180923529570348,0
67, 01/04  20:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,122.41066681299999,122.41066681299999,,,171.5936545317,0.0003296077211826619,0.016211092502915553,0.0028396983462902576,0.0,0.0,0.04034750093668303,0.04034750093668303,0.0072157407886089785,0.002370108690233447,0
68, 01/04  21:00:00,44.635500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,130.084830633,130.084830633,,,174.72033067249998,0.00033561363439931234,0.014980282391487243,0.002891441617861962,0.0,0.0,0.043658242788960126,0.043658242788960126,0.006122684723169155,0.0021116334593800244,0
69, 01/04  22:00:00,22.3776491824,0.0,0.0,0.0,7.297301534400001,3.595347648,0.0,0.0,,,22.3776491824,4.298437475771179e-05,0.0009618892586528843,0.0,0.0,0.0,0.0,0.0,0.0003136699438746749,0.00015454377068588966,0
70, 01/04  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
71, 01/04  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836000002,1.797673824,0.0,0.0,,,15.1069992076,2.9018459897684797e-05,0.00043838185068009657,0.0,0.0,0.0,0.0,0.0,5.293911298432504e-05,5.216572577086168e-05,0
72, 01/05  01:00:00,15.1619664567,0.0549672491291,0.0,0.0,1.8243253836000002,1.797673824,1.6875086542700002,1.6875086542700002,,,16.84947511097,3.236551555246943e-05,0.0004907248611603437,1.7790433565643475e-06,0.0,0.0,5.461708759470245e-05,5.461708759470245e-05,5.904523157567056e-05,5.8182640108939195e-05,0
73, 01/05  02:00:00,15.1868910541,0.0798918465035,0.0,0.0,1.8243253836000002,1.797673824,2.37903337285,2.37903337285,,,17.56592442695,3.3741715779846826e-05,0.0005124317615269406,2.695687977848246e-06,0.0,0.0,8.027266789747506e-05,8.027266789747506e-05,6.155586858339124e-05,6.065659923427839e-05,0
74, 01/05  03:00:00,15.286925863299999,0.179926655704,0.0,0.0,1.8243253836000002,1.797673824,5.2692511275400005,5.2692511275400005,,,20.55617699084,3.9485578139059615e-05,0.0006036131056813435,7.104508023099968e-06,0.0,0.0,0.00020805942713080866,0.00020805942713080866,7.203454248520771e-05,7.09821902460941e-05,0
75, 01/05  04:00:00,15.2909093799,0.183910172333,0.0,0.0,1.8243253836000002,1.797673824,5.34198260605,5.34198260605,,,20.63289198595,3.963293705386188e-05,0.0006060236489498829,7.28890028363868e-06,0.0,0.0,0.00021171846036840473,0.00021171846036840473,7.230337309398124e-05,7.124709350996719e-05,0
76, 01/05  05:00:00,15.382304771900001,0.275305564294,0.0,0.0,1.8243253836000002,1.797673824,8.078998974089998,8.078998974089998,,,23.46130374599,4.506592557163252e-05,0.0006932178019706132,1.2406900069929695e-05,0.0,0.0,0.00036408756645963536,0.00036408756645963536,8.221491195575756e-05,8.101383475445602e-05,0
