,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
11, 01/02  12:00:00,57.5504115921,12.3940290729,0.0,0.0031894620082800005,34.3821554469,10.7710376103,110.72886261200001,110.72886261200001,,,168.2792742041,0.00031176334761592357,0.01794210897462735,0.003864003994216386,0.0,9.943573527951795e-07,0.0345212008856208,0.0345212008856208,0.010719095880376605,0.003358014742684146,0
12, 01/02  13:00:00,57.545864381,12.392671323800002,0.0,0.0,34.3821554469,10.7710376103,101.55958923700001,101.55958923700001,,,159.105453618,0.0002947674280062303,0.016962646435982713,0.003652955852243092,0.0,0.0,0.029936458908759723,0.029936458908759723,0.010134739530393115,0.0031749510533465044,0
13, 01/02  14:00:00,57.545864381,12.392671323800002,0.0,0.0,34.3821554469,10.7710376103,93.88457981219999,93.88457981219999,,,151.4304441932,0.0002805482875768671,0.016144393709220183,0.003476742718395037,0.0,0.0,0.02633915809618641,0.02633915809618641,0.009645854833829449,0.0030217961569956957,0
14, 01/02  15:00:00,57.545864381,12.392671323800002,0.0,0.0,34.3821554469,10.7710376103,87.5229284255,87.5229284255,,,145.0687928065,0.00026876234577230735,0.015466161500532628,0.003330683415369694,0.0,0.0,0.02352286755249914,0.02352286755249914,0.009240628750616958,0.0028948493345459757,0
15, 01/02  16:00:00,57.717889479300005,12.3994600694,0.0,0.16523635260800001,34.3821554469,10.7710376103,84.188828427,84.188828427,,,141.9067179063,0.00026290411361055597,0.015174270573027402,0.0032598690587950898,0.0,4.344131681864752e-05,0.022133589313511615,0.022133589313511615,0.009039210101787593,0.002831750095601883,0
16, 01/02  17:00:00,62.169697933500004,12.400817818599998,0.0,0.482687057742,34.3821554469,10.7710376103,89.71377274540001,89.71377274540001,,,151.8834706789,0.00028138758911538703,0.017493781417539427,0.0034894362290349866,0.0,0.000135822147475221,0.025244342223273826,0.025244342223273826,0.009674711829793663,0.0030308363054334765,0
17, 01/02  18:00:00,66.4477661256,12.400817818599998,0.0,0.627755249872,34.3821554469,10.7710376103,96.83449613559999,96.83449613559999,,,163.2822622612,0.000302505611161072,0.020100822102112604,0.0037513169731127043,0.0,0.00018989948552210084,0.02929297843497414,0.02929297843497414,0.010400794946499465,0.003258299315142694,0
18, 01/02  19:00:00,53.8261336625,12.400817818599998,0.0,0.663623225756,22.9214369646,9.5742556536,100.245721124,100.245721124,,,154.0718547865,0.00028544190868909385,0.015364234329978285,0.003539713107446909,0.0,0.00018942588021020606,0.028614329975549174,0.028614329975549174,0.006542738717072174,0.0027328938080409316,0
19, 01/02  20:00:00,53.8763570185,12.400817818599998,0.0,0.7138465816830001,22.9214369646,9.5742556536,106.67517721899999,106.67517721899999,,,160.5515342375,0.000297446515713199,0.01602533467447318,0.003688580052136723,0.0,0.0002123311784753859,0.03173015977687957,0.03173015977687957,0.006817901560259995,0.0028478289847107168,0
20, 01/02  21:00:00,48.8920626396,12.400817818599998,0.0,0.746573653621,19.1011974705,8.377473696900001,110.751928463,110.751928463,,,159.6439911026,0.00029576515187810723,0.014460568332235225,0.003667729765530967,0.0,0.0002208104700514085,0.03275656094265246,0.03275656094265246,0.005649468570916151,0.0024777647803184773,0
21, 01/02  22:00:00,20.693606815,0.0,0.0,0.0,7.640478988200001,4.7871278268,0.0,0.0,,,20.693606815,3.8338102926848154e-05,0.0007933536280011964,0.0,0.0,0.0,0.0,0.0,0.00029292146986003225,0.0001835293993478373,0
22, 01/02  23:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
23, 01/02  24:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
