,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
46, 01/02  23:00:00,26.2729205074,0.961277136875,0.0,0.0,5.9181177820899995,14.0365255879,38.6734609246,28.1622416552,10.5112192694,,64.946381432,0.0001565082798998149,0.004111929596557745,0.00015044783119932517,0.0,0.0,0.0060527168470818505,0.004407623999578268,0.0009262344343194133,0.002196832475531967,0.0016450928475035828
47, 01/02  24:00:00,20.5116984364,1.0965641372700001,0.0,0.0,3.54045821811,10.517676080700001,38.2019052296,32.3214267615,5.88047846816,,58.713603666,0.0001414884850221616,0.0029021691369976767,0.00015515119851196597,0.0,0.0,0.005405129695896296,0.004573109706239385,0.0005009340695646457,0.0014881300546120693,0.0008320199896653999
48, 01/03  01:00:00,16.9432504544,1.23137171105,0.0,0.0,2.55330491699,7.801573826319999,38.141988894899995,36.311920321100004,1.83006857384,,55.0852393493,0.0001327448253211026,0.0022491288219410204,0.00016345822268867946,0.0,0.0,0.005063151653252935,0.004820219520098216,0.00033893801519734994,0.0010356185548045344,0.00024293213316003016
49, 01/03  02:00:00,16.3640423281,1.2408882007,0.0,0.0,2.55330491699,7.212849210419999,37.3036116301,36.2458193059,1.05779232417,,53.6676539582,0.00012932871735203179,0.002116340604987529,0.00016048247937380157,0.0,0.0,0.004824428244719169,0.004687625320205558,0.0003302156499229527,0.0009328285368372337,0.0001368029245097307
50, 01/03  03:00:00,16.076190619600002,1.2473988001,0.0,0.0,2.55330491699,6.91848690247,36.6534761562,36.1752578695,0.478218286714,,52.7296667758,0.00012706834876414976,0.002042774996450286,0.00015850490577908874,0.0,0.0,0.004657496691634469,0.004596730283594679,0.0003244442396933038,0.0008791207066432601,6.076640804156872e-05
51, 01/03  04:00:00,15.9583497724,1.27673910686,0.0,0.0,2.55330491699,6.7713057485000006,37.4839443299,37.005718938899996,0.478225390973,,53.442294102299996,0.00012878564347127512,0.0020552063441782106,0.00016442566742190618,0.0,0.0,0.004827393890367626,0.004765805325663388,0.00032882901671292785,0.0008720469679613168,6.158856470075993e-05
52, 01/03  05:00:00,18.01266553,1.2545614167599999,0.0,0.0,3.82705111198,7.574053001239999,37.29010442,36.2321401581,1.05796426184,,55.30276995,0.0001332690322036181,0.0024005305025905717,0.00016719418585160517,0.0,0.0,0.004969616126825262,0.004828622253535833,0.000510027397887355,0.0010093867133341638,0.00014099387328143201
53, 01/03  06:00:00,22.4717585331,1.17504195786,0.0,0.0,6.02426329834,9.91545327661,39.288099515700004,33.7841389627,5.50396055305,,61.759858048800005,0.00014882937181334458,0.0033444577060224388,0.00017488075644262632,0.0,0.0,0.005847223170661799,0.005028072179073379,0.0008965873223301295,0.0014757106824024354,0.00081915099159586
54, 01/03  07:00:00,27.6488006569,1.03383300154,0.0,0.0,6.51253267309,14.7454349813,47.945747614700004,29.4876003444,18.4581472703,,75.5945482716,0.00018216831267464973,0.00503673536314522,0.00018833161347791034,0.0,0.0,0.008734195942894511,0.005371706399563769,0.0011863770882953315,0.0026861510101971763,0.0033624895433307426
55, 01/03  08:00:00,26.8872806445,0.924513687207,0.0,0.0,6.01364874671,18.163451543,45.659538273900004,26.0411580363,19.6183802377,,72.5468189184,0.00017482387148867035,0.004700538496073881,0.00016162706204179335,0.0,0.0,0.00798237725142832,0.004552616065954266,0.0010513293556728327,0.003175404918344123,0.0034297611854915344
