,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
0, 01/01  01:00:00,60.2710603898,1.5451967714700001,3.36601565508,0.0,15.863942322,29.242365000000003,11.3532759354,8.12759593539,3.20568,0.02,71.6243363252,5.276416543602248e-05,0.0031801522014119087,8.15310180810509e-05,0.0001776050068848827,0.0,0.0005990461296962584,0.0004288458165320618,0.0008370476771455266,0.0015429489846005536,1.0552833087204495e-06
1, 01/01  02:00:00,59.888296256400004,1.42633548136,3.09038297708,0.0,15.863942322,29.242365000000003,10.379415316900001,7.153735316880001,3.20568,0.02,70.2677115733,5.17647680731087e-05,0.0031001037660061703,7.383392538704626e-05,0.0001599729580656294,0.0,0.0005372880266138006,0.0003703114495347,0.0008211932950235036,0.0015137242421341915,1.035295361462174e-06
2, 01/01  03:00:00,60.9685344568,1.7829193517,3.8153462400300002,0.0,15.863942322,29.242365000000003,15.8550854726,9.76647185969,3.20568,2.88293361288,76.8236199294,5.659437000497269e-05,0.003450475797709066,0.00010090319747913583,0.0002159271168053392,0.0,0.0008973085736967918,0.0005527273220704497,0.0008978098215088136,0.0016549532246304636,0.00016315781158710344
3, 01/01  04:00:00,59.7914283722,1.42633548136,3.00277031051,0.0,15.863942322,29.242365000000003,11.495757066900001,8.270077066889998,3.20568,0.02,71.2871854391,5.2515793359661286e-05,0.003139994297073444,7.490513940065477e-05,0.0001576928651332691,0.0,0.0006037088026381864,0.0004343096583132688,0.0008331075168517372,0.0015356859976877917,1.0503158671932258e-06
4, 01/01  05:00:00,61.07418315140001,1.7829193517,3.7147550577800006,0.0,15.863942322,29.242365000000003,17.1686328316,11.080011342,3.20568,2.88294148961,78.24281598300001,5.7639862350176525e-05,0.0035203075099961667,0.00010276722601345397,0.00021411797019506128,0.0,0.0009895976331541455,0.0006386503285912747,0.0009143954517712197,0.00168552589339362,0.00016617235062473326
5, 01/01  06:00:00,60.741297685,2.25245612376,2.9313700228,0.0,15.863942322,29.242365000000003,23.1012209865,19.875540986500003,3.20568,0.02,83.8425186715,6.176504736699878e-05,0.0037516891286469983,0.00013912305917612288,0.0001810562083084423,0.0,0.0014268480084666788,0.0012276137304758983,0.0009798371489456667,0.0018061560593480674,1.2353009473399757e-06
6, 01/01  07:00:00,61.4024033161,2.1959796729,3.63068071226,0.0,15.863942322,29.242365000000003,21.0531325021,17.8274525021,3.20568,0.02,82.45553581819999,6.07432858194129e-05,0.003729783734628729,0.00013339102092458556,0.0002205394762238388,0.0,0.0012788364449690317,0.001082898042767068,0.0009636279826879268,0.0017762773352305963,1.214865716388258e-06
7, 01/01  08:00:00,54.1547942595,1.42633548136,2.93662113362,0.0,15.863942322,29.242365000000003,12.9411401826,6.8525109893,3.20568,2.88294919329,67.0959344421,4.9428185538968726e-05,0.0026767732184832444,7.050117481347635e-05,0.00014515185425022602,0.0,0.0006396570780313564,0.0003387071845869425,0.0007841258844713143,0.0014453970428182454,0.00014249894762535833
8, 01/01  09:00:00,50.250597935900004,1.06975161102,2.24566393891,0.0,15.863942322,29.242365000000003,7.74155010825,4.51587010825,3.20568,0.02,57.99214804415001,4.272161461292666e-05,0.002146786679086648,4.570151605755387e-05,9.593838934825989e-05,0.0,0.0003307315202313172,0.00019292526240669188,0.0006777332301221809,0.0012492810479005352,8.544322922585333e-07
9, 01/01  10:00:00,49.863741827,0.8914596758490001,2.01774892157,0.0,15.863942322,29.242365000000003,8.12043460916,2.03016825589,3.20568,2.88458635327,57.98417643616,4.271574209438958e-05,0.0021299667357433582,3.807936160111402e-05,8.618964254501682e-05,0.0,0.00034687039045923384,8.672014362681396e-05,0.0006776400688268238,0.0012491093215700048,0.00012321724671527707
