,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
31, 01/02  08:00:00,38.6978147928,8.74058468355,0.0,0.0,21.9248983855,5.05799839049,159.915449944,159.915449944,,,198.61326473679998,0.00040762022072401586,0.015774011807378224,0.0035628390579656036,0.0,0.0,0.06518477100335358,0.06518477100335358,0.00893703191924913,0.0020617424203532506,0
32, 01/02  09:00:00,55.2019542829,8.74058468355,0.0,0.0,38.3685721746,8.09279742479,136.38793600399998,136.38793600399998,,,191.5898902869,0.00039320592947670425,0.02170573574273823,0.003436849724665123,0.0,0.0,0.05362854514586207,0.05362854514586207,0.015086750084607603,0.0031821359334812302,0
33, 01/02  10:00:00,67.1760031537,8.74058468355,0.0,0.0,49.331021367299996,9.10439710289,107.57233272399999,107.57233272399999,,,174.7483358777,0.0003586414801449288,0.024092101201263372,0.0031347362282404664,0.0,0.0,0.03857990063077812,0.03857990063077812,0.01769215052022958,0.003265214452807671,0
34, 01/02  11:00:00,67.05386185569999,8.618443385560001,0.0,0.0,49.331021367299996,9.10439710289,82.60047415529999,82.60047415529999,,,149.654336011,0.00030714027866139346,0.020594941815682277,0.002647071103068342,0.0,0.0,0.02536993264962207,0.02536993264962207,0.015151543649403675,0.002796327063225618,0
35, 01/02  12:00:00,67.0175932369,8.582174766689999,0.0,0.0,49.331021367299996,9.10439710289,69.0173472786,69.0173472786,,,136.0349405155,0.0002791887669365335,0.01871055921886428,0.002396046790746013,0.0,0.0,0.01926886808394285,0.01926886808394285,0.013772667027256274,0.002541845400856407,0
36, 01/02  13:00:00,60.561972007600005,8.619377811869999,0.0,0.0,43.8497967709,8.09279742479,62.459339881999995,62.459339881999995,,,123.0213118896,0.00025248048952143063,0.015290716338862028,0.002176224729311095,0.0,0.0,0.015769764708592773,0.015769764708592773,0.01107121815413208,0.0020432734554087523,0
37, 01/02  14:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,54.926951463500004,54.926951463500004,,,121.9941487606,0.00025037241047687434,0.016791775851203037,0.002161159271601711,0.0,0.0,0.013752193238062777,0.013752193238062777,0.012351126731017093,0.0022794898485892405,0
38, 01/02  15:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,51.7432277751,51.7432277751,,,118.81042507219999,0.0002438383546860406,0.01635355504232893,0.002104758747172413,0.0,0.0,0.012616983526825422,0.012616983526825422,0.012028795085184344,0.002220001209977052,0
39, 01/02  16:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,54.3491320773,54.3491320773,,,121.4163293744,0.00024918653366218333,0.0167122424169021,0.002150923045221314,0.0,0.0,0.013543071829890565,0.013543071829890565,0.012292626216532586,0.0022686931551531833,0
40, 01/02  17:00:00,71.5286972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,62.881094668500005,62.881094668500005,,,134.4097919656,0.0002758534236929822,0.019731436041703992,0.002381105741969234,0.0,0.0,0.017345965249868256,0.017345965249868256,0.013608131138441363,0.0025114791114926745,0
41, 01/02  18:00:00,32.464375909299996,3.0513034077599994,0.0,0.0,16.4436737891,4.04639871239,57.702756025,57.702756025,,,90.16713193429999,0.00018505282751288908,0.006007624555457284,0.0005646523232057018,0.0,0.0,0.010678058157712646,0.010678058157712646,0.0030429483293725377,0.0007487975229722831,0
42, 01/02  19:00:00,18.394168286099998,2.97834401162,0.0,0.0,5.48122459637,1.0115996781,57.206508229700006,57.206508229700006,,,75.6006765158,0.00015515763506074388,0.0028539956501806123,0.00046211281324028787,0.0,0.0,0.008876026527003235,0.008876026527003235,0.0008504538456095495,0.00015695741368220578,0
43, 01/02  20:00:00,19.5445984001,4.12877412566,0.0,0.0,5.48122459637,1.0115996781,79.66426943350001,79.66426943350001,,,99.20886783360001,0.00020360946514676032,0.003979465226752589,0.0008406574914374156,0.0,0.0,0.016220399290662345,0.016220399290662345,0.001116029208416163,0.00020597126940057593,0
44, 01/02  21:00:00,18.7832074945,3.36738322005,0.0,0.0,5.48122459637,1.0115996781,64.7285668312,64.7285668312,,,83.5117743257,0.0001713938287495898,0.003219325848680345,0.0005771487029514919,0.0,0.0,0.011094076898673071,0.011094076898673071,0.0009394480698082792,0.0001733819419914116,0
45, 01/02  22:00:00,19.8645818313,4.44875755684,0.0,0.0,5.48122459637,1.0115996781,87.2278231587,87.2278231587,,,107.09240499,0.00021978909524365353,0.004366018468094946,0.0009777883983762303,0.0,0.0,0.019171724332124083,0.019171724332124083,0.0012047133948634222,0.00022233857799837018,0
46, 01/02  23:00:00,18.8402403956,3.42441612114,0.0,0.0,5.48122459637,1.0115996781,68.23269054560001,68.23269054560001,,,87.07293094120001,0.00017870250195208988,0.0033667980960725512,0.0006119517285727889,0.0,0.0,0.01219335251542143,0.01219335251542143,0.000979508549132653,0.00018077539345039874,0
47, 01/02  24:00:00,19.9185103145,4.50268603999,0.0,0.0,5.48122459637,1.0115996781,90.4132965681,90.4132965681,,,110.33180688259999,0.00022643742115594967,0.004510296108883564,0.001019576615170231,0.0,0.0,0.02047295371308864,0.02047295371308864,0.001241154362378584,0.00022906402235115284,0
48, 01/03  01:00:00,18.878780112,3.46295583753,0.0,0.0,5.48122459637,1.0115996781,71.2456823242,71.2456823242,,,90.1244624362,0.0001849652555661878,0.0034919183881939437,0.0006405265115031584,0.0,0.0,0.013177975839083082,0.013177975839083082,0.0010138361082832517,0.00018711079299043982,0
49, 01/03  02:00:00,19.8483112396,4.43248696516,0.0,0.0,5.48122459637,1.0115996781,87.80519028329999,87.80519028329999,,,107.6535015229,0.00022094065122301506,0.004385298810954313,0.000979316556619976,0.0,0.0,0.019399735921953053,0.019399735921953053,0.0012110253318215955,0.00022350349165640643,0
50, 01/03  03:00:00,18.7040919285,3.2882676540299998,0.0,0.0,5.48122459637,1.0115996781,62.4877432232,62.4877432232,,,81.19183515169999,0.0001666325449580699,0.0031167104391756485,0.000547932407694321,0.0,0.0,0.010412491681968202,0.010412491681968202,0.0009133504039799025,0.0001685654288405673,0
51, 01/03  04:00:00,19.6572875967,4.2414633222500004,0.0,0.0,5.48122459637,1.0115996781,79.6565541433,79.6565541433,,,99.31384174,0.00020382490638102898,0.00400664480410234,0.0008645158645761745,0.0,0.0,0.016235989690893488,0.016235989690893488,0.0011172100902085086,0.00020618920968381156,0
52, 01/03  05:00:00,18.4653516078,3.04952733331,0.0,0.0,5.48122459637,1.0115996781,58.701089869700006,58.701089869700006,,,77.1664414775,0.00015837110350725407,0.002924378110776734,0.00048295700895183846,0.0,0.0,0.009296556379742882,0.009296556379742882,0.0008680675878982202,0.00016020815732828,0
53, 01/03  06:00:00,19.3782067624,3.9623824879600003,0.0,0.0,5.48122459637,1.0115996781,77.0993985692,77.0993985692,,,96.4776053316,0.00019800400961288232,0.003836962638062671,0.0007845676202359484,0.0,0.0,0.015265990055443324,0.015265990055443324,0.0010853044476700124,0.00020030079238690107,0
54, 01/03  07:00:00,23.973197011,8.557372736569999,0.0,0.0,5.48122459637,1.0115996781,94.63138974450001,94.63138974450001,,,118.60458675550001,0.0002434159062649953,0.005835457476501842,0.0020830006399195494,0.0,0.0,0.023034785495773452,0.023034785495773452,0.0013342172525673867,0.00024623945242208903,0
55, 01/03  08:00:00,38.551805891,8.594575781749999,0.0,0.0,21.9248983855,5.05799839049,79.0137563103,79.0137563103,,,117.5655622013,0.00024128348364618415,0.009301914026231964,0.002073729185081766,0.0,0.0,0.019064714378519847,0.019064714378519847,0.005290115861042039,0.0012204114719342196,0
56, 01/03  09:00:00,55.093148426300004,8.63177882693,0.0,0.0,38.3685721746,8.09279742479,66.5522370396,66.5522370396,,,121.6453854659,0.00024965663264927336,0.013754369918156673,0.002154980835704639,0.0,0.0,0.016615207394582783,0.016615207394582783,0.009578968528671242,0.0020204205537857826,0
57, 01/03  10:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,57.229598188000004,57.229598188000004,,,124.2967954851,0.00025509820443295254,0.017108721606840776,0.0022019512798122204,0.0,0.0,0.014599167738178155,0.014599167738178155,0.012584254973641844,0.002322515353391814,0
58, 01/03  11:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,50.2891491664,50.2891491664,,,117.35634646349999,0.00024085410363808657,0.01615340968851172,0.0020789993521624396,0.0,0.0,0.012112347945195301,0.012112347945195301,0.011881578932972337,0.002192831403381763,0
