,Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,EWaterheat_scaled
10, 01/01  11:00:00,1.70060685379,5.81689099138,0.0,5.7925286954,0.0,0.143316244275,0.143316244275,0.143316244275,0.12193214168500001,0.026267417377599998,0.395792849183,0.353695753539,0.642958447734,7.51749784517,0.00023192927411067927,0.0003944205131471608,3.3239232502969546e-05,0.0,0.0,0.0013491073052117129,0.0013434569755894018,3.437181615691156e-05,0.00017382834758354073,0.00014912088606627575
11, 01/01  12:00:00,1.58430716255,4.2549594888,0.0,4.23058972889,0.0,0.103784843566,0.103784843566,0.103784843566,0.12193214168500001,0.026267417377599998,0.413608485392,0.353804116208,0.548266158326,5.83926665135,0.0001801526124355911,0.00028541707423380123,1.869711069963405e-05,0.0,0.0,0.0007665420677149272,0.0007621517918027127,2.6698537726930075e-05,0.00013825138499423348,9.877158073245432e-05
12, 01/01  13:00:00,1.4637782151299998,3.10949280287,0.0,3.08553355958,0.0,0.07568384125989999,0.07568384125989999,0.07568384125989999,0.12193214168500001,0.026267417377599998,0.399656479991,0.34784416938100005,0.47575016543399995,4.573271018,0.00014109421104758043,0.0002065306324124028,1.0678551871615904e-05,0.0,0.0,0.0004387314337790722,0.00043535092324977257,2.0910099863536848e-05,0.0001054680143806964,6.71255942476661e-05
13, 01/01  14:00:00,1.38160838709,2.63270092278,0.0,2.6079131823,0.0,0.0645285907274,0.0645285907274,0.0645285907274,0.12193214168500001,0.026267417377599998,0.361435815596,0.359872425705,0.430927995997,4.01430930987,0.0001238491667665834,0.00017111104753881975,7.99181219421037e-06,0.0,0.0,0.0003260578156319182,0.00032298787462744393,1.8354391905078076e-05,8.933342466699854e-05,5.337007324062204e-05
14, 01/01  15:00:00,1.3340183834200001,2.47583708907,0.0,2.44965359204,0.0,0.0609544818887,0.0609544818887,0.0609544818887,0.128349576704,0.0276499030931,0.331767743197,0.380136244918,0.38851643362300003,3.8098554724900002,0.00011754137246197277,0.00015680235167668904,7.16467345890626e-06,0.0,0.0,0.00029101328944154334,0.00028793564526478313,1.8336392958704925e-05,8.367817182418905e-05,4.5666754832078366e-05
15, 01/01  16:00:00,1.41726036434,2.8589170900300003,0.0,2.83127812496,0.0,0.0710993802128,0.0710993802128,0.0710993802128,0.16043699079600002,0.0345623831569,0.339922588697,0.401266965488,0.393328055991,4.27617745437,0.000131928302925647,0.00018697675467116035,9.380020570540032e-06,0.0,0.0,0.0003771720798927871,0.0003735257181364807,2.5725936477169715e-05,9.778388002984394e-05,5.18911029199365e-05
16, 01/01  17:00:00,1.7467956243,3.62074804852,0.0,3.58805599694,0.0,0.0903706652922,0.0903706652922,0.0903706652922,0.269534103112,0.058064811941300004,0.38963866265600006,0.4746284928,0.44791488849699995,5.36754367282,0.00016559905083236642,0.00028926769738221096,1.49652963954778e-05,0.0,0.0,0.0005995924401380549,0.0005941786674266442,5.4250069386539514e-05,0.00014312182060910287,7.417428038878843e-05
17, 01/01  18:00:00,2.3628411860900003,4.97683173621,0.0,4.9371161183,0.0,0.124099154788,0.124099154788,0.124099154788,0.500563357112,0.10783464094100001,0.48042186765100003,0.5765977648830001,0.556680400714,7.3396729223,0.00022644303305953945,0.0005350489248162194,2.8101389010319987e-05,0.0,0.0,0.0011269688733743662,0.001117975548394992,0.0001377674879864731,0.00023935473159447884,0.00012605639838247798
18, 01/01  19:00:00,2.7752133579900002,4.12756353474,0.0,4.08444436077,0.0,0.101039350652,0.101039350652,0.101039350652,0.744427560815,0.160369475696,0.432594020017,0.6260111422160001,0.664127808596,6.90277689273,0.0002129639498476817,0.0005910203983875987,2.1517739204894853e-05,0.0,0.0,0.0008790222336054891,0.0008698394040026686,0.00019268915070585961,0.00022544473667828558,0.00014143528132228928
19, 01/01  20:00:00,2.76143461758,4.2079770702,0.0,4.16346960362,0.0,0.102726831259,0.102726831259,0.102726831259,0.789349924612,0.170046944353,0.34959065072800005,0.646166598759,0.68690966787,6.96941168778,0.00021501976149735047,0.0005937630128625788,2.208829875668875e-05,0.0,0.0,0.0009047982260207236,0.0008952282411718407,0.00020628928594615913,0.00021410748629395246,0.0001476991529556316
